config_id,geometry_ok,stl_path,volume_mm3,volume_cm3,volume_m3,n_vertices,n_triangles,selected_output_name,error_message,step_ok,step_path,step_error
3890,False,stl\prop_3890.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3890.step,
3891,False,stl\prop_3891.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3891.step,
3892,False,stl\prop_3892.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3892.step,
3893,False,stl\prop_3893.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3893.step,
3894,False,stl\prop_3894.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3894.step,
3895,False,stl\prop_3895.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3895.step,
3896,False,stl\prop_3896.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3896.step,
3897,False,stl\prop_3897.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3897.step,
3898,False,stl\prop_3898.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3898.step,
3899,False,stl\prop_3899.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3899.step,
3900,False,stl\prop_3900.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3900.step,
3901,False,stl\prop_3901.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3901.step,
3902,False,stl\prop_3902.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3902.step,
3903,False,stl\prop_3903.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3903.step,
3904,False,stl\prop_3904.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3904.step,
3905,False,stl\prop_3905.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3905.step,
3906,False,stl\prop_3906.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3906.step,
3907,False,stl\prop_3907.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3907.step,
3908,False,stl\prop_3908.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3908.step,
3909,False,stl\prop_3909.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3909.step,
3910,False,stl\prop_3910.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3910.step,
3911,False,stl\prop_3911.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3911.step,
3912,False,stl\prop_3912.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3912.step,
3913,False,stl\prop_3913.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3913.step,
3914,False,stl\prop_3914.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3914.step,
3915,False,stl\prop_3915.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3915.step,
3916,False,stl\prop_3916.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3916.step,
3917,False,stl\prop_3917.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3917.step,
3918,False,stl\prop_3918.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3918.step,
3919,False,stl\prop_3919.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3919.step,
3920,False,stl\prop_3920.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3920.step,
3921,False,stl\prop_3921.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3921.step,
3922,False,stl\prop_3922.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3922.step,
3923,False,stl\prop_3923.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3923.step,
3924,False,stl\prop_3924.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3924.step,
3925,False,stl\prop_3925.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3925.step,
3926,False,stl\prop_3926.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3926.step,
3927,False,stl\prop_3927.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3927.step,
3928,False,stl\prop_3928.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3928.step,
3929,False,stl\prop_3929.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3929.step,
3930,False,stl\prop_3930.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3930.step,
3931,False,stl\prop_3931.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3931.step,
3932,False,stl\prop_3932.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3932.step,
3933,False,stl\prop_3933.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3933.step,
3934,False,stl\prop_3934.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3934.step,
3935,False,stl\prop_3935.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3935.step,
3936,False,stl\prop_3936.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3936.step,
3937,False,stl\prop_3937.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3937.step,
3938,False,stl\prop_3938.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3938.step,
3939,False,stl\prop_3939.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3939.step,
3940,False,stl\prop_3940.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3940.step,
3941,False,stl\prop_3941.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3941.step,
3942,False,stl\prop_3942.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3942.step,
3943,False,stl\prop_3943.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3943.step,
3944,False,stl\prop_3944.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3944.step,
3945,False,stl\prop_3945.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3945.step,
3946,False,stl\prop_3946.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3946.step,
3947,False,stl\prop_3947.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3947.step,
3948,False,stl\prop_3948.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3948.step,
3949,False,stl\prop_3949.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3949.step,
3950,False,stl\prop_3950.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3950.step,
3951,False,stl\prop_3951.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3951.step,
3952,False,stl\prop_3952.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3952.step,
3953,False,stl\prop_3953.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3953.step,
3954,False,stl\prop_3954.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3954.step,
3955,False,stl\prop_3955.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3955.step,
3956,False,stl\prop_3956.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3956.step,
3957,False,stl\prop_3957.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3957.step,
3958,False,stl\prop_3958.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3958.step,
3959,False,stl\prop_3959.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3959.step,
3960,False,stl\prop_3960.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3960.step,
3961,False,stl\prop_3961.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3961.step,
3962,False,stl\prop_3962.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3962.step,
3963,False,stl\prop_3963.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3963.step,
3964,False,stl\prop_3964.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3964.step,
3965,False,stl\prop_3965.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3965.step,
3966,False,stl\prop_3966.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3966.step,
3967,False,stl\prop_3967.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3967.step,
3968,False,stl\prop_3968.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3968.step,
3969,False,stl\prop_3969.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3969.step,
3970,False,stl\prop_3970.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3970.step,
3971,False,stl\prop_3971.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3971.step,
3972,False,stl\prop_3972.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3972.step,
3973,False,stl\prop_3973.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3973.step,
3974,False,stl\prop_3974.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3974.step,
3975,False,stl\prop_3975.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3975.step,
3976,False,stl\prop_3976.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3976.step,
3977,False,stl\prop_3977.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3977.step,
3978,False,stl\prop_3978.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3978.step,
3979,False,stl\prop_3979.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3979.step,
3980,False,stl\prop_3980.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3980.step,
3981,False,stl\prop_3981.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3981.step,
3982,False,stl\prop_3982.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3982.step,
3983,False,stl\prop_3983.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3983.step,
3984,False,stl\prop_3984.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3984.step,
3985,False,stl\prop_3985.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3985.step,
3986,False,stl\prop_3986.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3986.step,
3987,False,stl\prop_3987.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3987.step,
3988,False,stl\prop_3988.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3988.step,
3989,False,stl\prop_3989.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3989.step,
3990,False,stl\prop_3990.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3990.step,
3991,False,stl\prop_3991.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3991.step,
3992,False,stl\prop_3992.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3992.step,
3993,False,stl\prop_3993.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3993.step,
3994,False,stl\prop_3994.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3994.step,
3995,False,stl\prop_3995.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3995.step,
3996,False,stl\prop_3996.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3996.step,
3997,False,stl\prop_3997.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3997.step,
3998,False,stl\prop_3998.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3998.step,
3999,False,stl\prop_3999.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_3999.step,
4000,False,stl\prop_4000.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4000.step,
4001,False,stl\prop_4001.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4001.step,
4002,False,stl\prop_4002.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4002.step,
4003,False,stl\prop_4003.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4003.step,
4004,False,stl\prop_4004.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4004.step,
4005,False,stl\prop_4005.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4005.step,
4006,False,stl\prop_4006.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4006.step,
4007,False,stl\prop_4007.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4007.step,
4008,False,stl\prop_4008.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4008.step,
4009,False,stl\prop_4009.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4009.step,
4010,False,stl\prop_4010.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4010.step,
4011,False,stl\prop_4011.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4011.step,
4012,False,stl\prop_4012.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4012.step,
4013,False,stl\prop_4013.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4013.step,
4014,False,stl\prop_4014.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4014.step,
4015,False,stl\prop_4015.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4015.step,
4016,False,stl\prop_4016.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4016.step,
4017,False,stl\prop_4017.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4017.step,
4018,False,stl\prop_4018.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4018.step,
4019,False,stl\prop_4019.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4019.step,
4020,False,stl\prop_4020.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4020.step,
4021,False,stl\prop_4021.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4021.step,
4022,False,stl\prop_4022.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4022.step,
4023,False,stl\prop_4023.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4023.step,
4024,False,stl\prop_4024.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4024.step,
4025,False,stl\prop_4025.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4025.step,
4026,False,stl\prop_4026.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4026.step,
4027,False,stl\prop_4027.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4027.step,
4028,False,stl\prop_4028.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4028.step,
4029,False,stl\prop_4029.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4029.step,
4030,False,stl\prop_4030.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4030.step,
4031,False,stl\prop_4031.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4031.step,
4032,False,stl\prop_4032.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4032.step,
4033,False,stl\prop_4033.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4033.step,
4034,False,stl\prop_4034.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4034.step,
4035,False,stl\prop_4035.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4035.step,
4036,False,stl\prop_4036.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4036.step,
4037,False,stl\prop_4037.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4037.step,
4038,False,stl\prop_4038.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4038.step,
4039,False,stl\prop_4039.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4039.step,
4040,False,stl\prop_4040.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4040.step,
4041,False,stl\prop_4041.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4041.step,
4042,False,stl\prop_4042.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4042.step,
4043,False,stl\prop_4043.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4043.step,
4044,False,stl\prop_4044.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4044.step,
4045,False,stl\prop_4045.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4045.step,
4046,False,stl\prop_4046.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4046.step,
4047,False,stl\prop_4047.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4047.step,
4048,False,stl\prop_4048.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4048.step,
4049,False,stl\prop_4049.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4049.step,
4050,False,stl\prop_4050.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4050.step,
4051,False,stl\prop_4051.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4051.step,
4052,False,stl\prop_4052.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4052.step,
4053,False,stl\prop_4053.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4053.step,
4054,False,stl\prop_4054.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4054.step,
4055,False,stl\prop_4055.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4055.step,
4056,False,stl\prop_4056.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4056.step,
4057,False,stl\prop_4057.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4057.step,
4058,False,stl\prop_4058.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4058.step,
4059,False,stl\prop_4059.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4059.step,
4060,False,stl\prop_4060.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4060.step,
4061,False,stl\prop_4061.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4061.step,
4062,False,stl\prop_4062.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4062.step,
4063,False,stl\prop_4063.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4063.step,
4064,False,stl\prop_4064.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4064.step,
4065,False,stl\prop_4065.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4065.step,
4066,False,stl\prop_4066.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4066.step,
4067,False,stl\prop_4067.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4067.step,
4068,False,stl\prop_4068.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4068.step,
4069,False,stl\prop_4069.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4069.step,
4070,False,stl\prop_4070.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4070.step,
4071,False,stl\prop_4071.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4071.step,
4072,False,stl\prop_4072.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4072.step,
4073,False,stl\prop_4073.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4073.step,
4074,False,stl\prop_4074.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4074.step,
4075,False,stl\prop_4075.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4075.step,
4076,False,stl\prop_4076.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4076.step,
4077,False,stl\prop_4077.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4077.step,
4078,False,stl\prop_4078.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4078.step,
4079,False,stl\prop_4079.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4079.step,
4080,False,stl\prop_4080.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4080.step,
4081,False,stl\prop_4081.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4081.step,
4082,False,stl\prop_4082.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4082.step,
4083,False,stl\prop_4083.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4083.step,
4084,False,stl\prop_4084.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4084.step,
4085,False,stl\prop_4085.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4085.step,
4086,False,stl\prop_4086.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4086.step,
4087,False,stl\prop_4087.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4087.step,
4088,False,stl\prop_4088.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4088.step,
4089,False,stl\prop_4089.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4089.step,
4090,False,stl\prop_4090.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4090.step,
4091,False,stl\prop_4091.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4091.step,
4092,False,stl\prop_4092.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4092.step,
4093,False,stl\prop_4093.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4093.step,
4094,False,stl\prop_4094.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4094.step,
4095,False,stl\prop_4095.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4095.step,
4096,False,stl\prop_4096.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4096.step,
4097,False,stl\prop_4097.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4097.step,
4098,False,stl\prop_4098.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4098.step,
4099,False,stl\prop_4099.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4099.step,
4100,False,stl\prop_4100.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4100.step,
4101,False,stl\prop_4101.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4101.step,
4102,False,stl\prop_4102.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4102.step,
4103,False,stl\prop_4103.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4103.step,
4104,False,stl\prop_4104.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4104.step,
4105,False,stl\prop_4105.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4105.step,
4106,False,stl\prop_4106.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4106.step,
4107,False,stl\prop_4107.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4107.step,
4108,False,stl\prop_4108.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4108.step,
4109,False,stl\prop_4109.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4109.step,
4110,False,stl\prop_4110.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4110.step,
4111,False,stl\prop_4111.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4111.step,
4112,False,stl\prop_4112.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4112.step,
4113,False,stl\prop_4113.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4113.step,
4114,False,stl\prop_4114.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4114.step,
4115,False,stl\prop_4115.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4115.step,
4116,False,stl\prop_4116.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4116.step,
4117,False,stl\prop_4117.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4117.step,
4118,False,stl\prop_4118.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4118.step,
4119,False,stl\prop_4119.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4119.step,
4120,False,stl\prop_4120.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4120.step,
4121,False,stl\prop_4121.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4121.step,
4122,False,stl\prop_4122.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4122.step,
4123,False,stl\prop_4123.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4123.step,
4124,False,stl\prop_4124.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4124.step,
4125,False,stl\prop_4125.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4125.step,
4126,False,stl\prop_4126.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4126.step,
4127,False,stl\prop_4127.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4127.step,
4128,False,stl\prop_4128.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4128.step,
4129,False,stl\prop_4129.stl,,,,,,MeshFinal,'DataTree' object has no attribute 'append',False,step\prop_4129.step,
