config_id,naca_hub,re_hub,tier_hub,naca_mid,re_mid,tier_mid,naca_outer,re_outer,tier_outer,hub_CL0,hub_CL_a,hub_CLmin,hub_CLmax,hub_CD0,hub_CD2u,hub_CD2l,hub_CLCD0,hub_REref,hub_REexp,hub_xfoil_ok,mid_CL0,mid_CL_a,mid_CLmin,mid_CLmax,mid_CD0,mid_CD2u,mid_CD2l,mid_CLCD0,mid_REref,mid_REexp,mid_xfoil_ok,outer_CL0,outer_CL_a,outer_CLmin,outer_CLmax,outer_CD0,outer_CD2u,outer_CD2l,outer_CLCD0,outer_REref,outer_REexp,outer_xfoil_ok
2905,6424,10000,inviscid,7623,20000,inviscid,7722,25000,inviscid,0.8302,7.4824,0.1576,2.6195,0.0098,0.02,0.02,0.8302,10000,-0.5,False,1.1621,7.3758,0.4783,2.9032,0.0096,0.02,0.02,1.1621,20000,-0.5,False,1.3233,7.2894,0.6369,3.0324,0.0094,0.02,0.02,1.3233,25000,-0.5,False
2906,1523,10000,inviscid,1522,10000,inviscid,3415,20000,viscous,0.1515,7.4875,-0.4801,1.9874,0.0096,0.02,0.02,0.1515,10000,-0.5,False,0.1507,7.4328,-0.4763,1.9731,0.0094,0.02,0.02,0.1507,10000,-0.5,False,-0.1238,3.2716,-0.4615,0.6932,0.041035,0.182739,0.182739,-0.2142,20000,-0.5,True
2907,2316,10000,inviscid,3512,25000,viscous,3610,25000,viscous,0.2458,7.1015,-0.3595,1.9802,0.0082,0.02,0.02,0.2458,10000,-0.5,False,0.0112,3.3791,-0.4418,0.7934,0.033551,0.261835,0.261835,0.0172,25000,-0.5,True,-0.0117,6.4822,-0.4265,1.0614,0.02811,0.01,0.01,0.0577,25000,-0.5,True
2908,2523,10000,inviscid,3423,30000,viscous,4323,25000,viscous,0.3023,7.4751,-0.3375,2.1251,0.0096,0.02,0.02,0.3023,10000,-0.5,False,-0.4617,4.6811,-0.6674,0.4905,0.063483,0.108238,0.108238,-0.5593,30000,-0.5,True,-0.4389,4.4617,-0.6406,0.5051,0.067709,0.109816,0.109816,-0.5982,25000,-0.5,True
2909,6423,10000,inviscid,6421,10000,inviscid,6711,20000,viscous,0.8252,7.4286,0.1575,2.6017,0.0096,0.02,0.02,0.8252,10000,-0.5,False,0.8152,7.3214,0.157,2.5659,0.0092,0.02,0.02,0.8152,10000,-0.5,False,0.1165,5.1624,-0.3714,1.0155,0.041789,0.177548,0.177548,0.1807,20000,-0.5,True
2910,3222,10000,inviscid,4320,20000,viscous,5417,20000,viscous,0.3624,7.419,-0.2764,2.1673,0.0094,0.02,0.02,0.3624,10000,-0.5,False,-0.3264,3.6425,-0.549,0.5797,0.0603,0.14466,0.14466,-0.4518,20000,-0.5,True,-0.1919,3.9777,-0.4709,0.7225,0.061719,0.199893,0.199893,-0.1702,20000,-0.5,True
2911,0021,10000,inviscid,1711,40000,viscous,1707,40000,viscous,0.0007,7.3892,-0.6136,1.8224,0.0092,0.02,0.02,0.0007,10000,-0.5,False,-0.1156,7.9802,-0.5053,0.8922,0.02273,0.013155,0.013155,-0.2251,40000,-0.5,True,-0.006,6.8527,-0.4443,0.807,0.016286,0.121993,0.121993,0.2413,40000,-0.5,True
2912,5322,10000,inviscid,5517,25000,viscous,6710,20000,viscous,0.6382,7.396,-0.0154,2.4191,0.0094,0.02,0.02,0.6382,10000,-0.5,False,-0.1787,4.3937,-0.4693,0.77,0.058183,0.177768,0.177768,-0.1453,25000,-0.5,True,0.1845,4.9436,-0.3703,1.0916,0.04014,0.177186,0.177186,0.2331,20000,-0.5,True
2913,1620,10000,inviscid,1616,15000,inviscid,1612,20000,viscous,0.1667,7.3227,-0.4521,1.9609,0.009,0.02,0.02,0.1667,10000,-0.5,False,0.1628,7.1062,-0.4378,1.9039,0.0082,0.02,0.02,0.1628,15000,-0.5,False,-0.1115,4.7021,-0.4224,0.6707,0.012903,0.05687,0.05687,-0.5627,20000,-0.5,True
2914,8721,10000,inviscid,8521,20000,inviscid,9220,25000,inviscid,1.4927,7.2074,0.8028,3.1702,0.0092,0.02,0.02,1.4927,10000,-0.5,False,1.1777,7.2743,0.5013,2.8927,0.0092,0.02,0.02,1.1777,20000,-0.5,False,1.0635,7.2693,0.3944,2.7846,0.009,0.02,0.02,1.0635,25000,-0.5,False
2915,4324,10000,inviscid,5523,15000,inviscid,6622,20000,inviscid,0.5177,7.5142,-0.1384,2.3358,0.0098,0.02,0.02,0.5177,10000,-0.5,False,0.7512,7.4318,0.0877,2.5334,0.0096,0.02,0.02,0.7512,15000,-0.5,False,0.9954,7.3444,0.3243,2.7397,0.0094,0.02,0.02,0.9954,20000,-0.5,False
2916,8320,10000,inviscid,7420,10000,inviscid,6519,25000,viscous,1.0027,7.2592,0.3383,2.7256,0.009,0.02,0.02,1.0027,10000,-0.5,False,0.943,7.2555,0.2825,2.6689,0.009,0.02,0.02,0.943,10000,-0.5,False,-0.2756,5.1068,-0.4486,0.7542,0.073914,0.158996,0.158996,-0.1659,25000,-0.5,True
2917,8221,10000,inviscid,5418,15000,viscous,2714,25000,viscous,0.9536,7.3275,0.2864,2.6965,0.0092,0.02,0.02,0.9536,10000,-0.5,False,-0.2638,4.2844,-0.4675,0.6645,0.06579,0.185974,0.185974,-0.2247,15000,-0.5,True,-0.161,5.4895,-0.4914,0.7073,0.009836,0.03498,0.03498,-0.8761,25000,-0.5,True
2918,8521,10000,inviscid,6418,20000,viscous,0009,25000,viscous,1.1777,7.2743,0.5013,2.8927,0.0092,0.02,0.02,1.1777,10000,-0.5,False,-0.2352,4.4386,-0.479,0.7422,0.075268,0.192574,0.192574,-0.1491,20000,-0.5,True,-0.0642,6.1544,-0.5562,0.6875,0.022521,0.149774,0.149774,0.1834,25000,-0.5,True
2919,0018,10000,inviscid,3316,25000,viscous,7513,30000,viscous,0.0007,7.2262,-0.6,1.7822,0.0086,0.02,0.02,0.0007,10000,-0.5,False,-0.188,3.4244,-0.4992,0.6592,0.026282,0.092747,0.092747,-0.5982,25000,-0.5,True,0.0577,4.6811,-0.41,0.9718,0.064648,0.171571,0.171571,0.1125,30000,-0.5,True
2920,3720,10000,inviscid,5519,20000,viscous,8317,25000,inviscid,0.5754,7.283,-0.065,2.3326,0.009,0.02,0.02,0.5754,10000,-0.5,False,-0.3093,4.6513,-0.4766,0.6857,0.065038,0.196813,0.196813,-0.2052,20000,-0.5,True,0.9817,7.1027,0.3315,2.6674,0.0084,0.02,0.02,0.9817,25000,-0.5,False
2921,3522,10000,inviscid,4521,10000,inviscid,5618,20000,viscous,0.4501,7.4079,-0.193,2.2464,0.0094,0.02,0.02,0.4501,10000,-0.5,False,0.5955,7.3394,-0.0508,2.3653,0.0092,0.02,0.02,0.5955,10000,-0.5,False,-0.2839,5.0477,-0.4374,0.7383,0.059485,0.191014,0.191014,-0.1573,20000,-0.5,True
2922,8522,10000,inviscid,4520,20000,viscous,0017,40000,viscous,1.1845,7.3275,0.5034,2.9121,0.0094,0.02,0.02,1.1845,10000,-0.5,False,-0.3269,3.9992,-0.5024,0.62,0.062638,0.193394,0.193394,-0.2839,20000,-0.5,True,0.1991,4.4,-0.6023,0.6887,0.039131,0.057021,0.057021,0.2819,40000,-0.5,True
2923,8223,10000,inviscid,6321,20000,inviscid,0015,40000,viscous,0.9662,7.4317,0.2896,2.734,0.0096,0.02,0.02,0.9662,10000,-0.5,False,0.7598,7.3319,0.1041,2.5167,0.0092,0.02,0.02,0.7598,20000,-0.5,False,0.0017,6.7389,-0.6133,0.7972,0.03213,0.025162,0.025162,0.1834,40000,-0.5,True
2924,2818,10000,inviscid,4717,10000,viscous,8515,25000,viscous,0.4697,7.185,-0.1561,2.2098,0.0086,0.02,0.02,0.4697,10000,-0.5,False,-0.1512,3.641,-0.1118,0.6147,0.060186,0.225832,0.225832,-0.1036,10000,-0.5,True,-0.1629,6.3098,-0.4086,0.9533,0.079862,0.105233,0.105233,-0.0621,25000,-0.5,True
2925,5713,10000,viscous,5712,15000,viscous,6810,20000,viscous,-0.008,4.6254,-0.113,0.7873,0.050146,0.166975,0.166975,0.028,10000,-0.5,True,0.0587,4.6078,-0.3774,0.8924,0.041818,0.177686,0.177686,0.0846,15000,-0.5,True,0.0829,5.9487,-0.3656,1.3573,0.037594,0.150688,0.150688,0.1794,20000,-0.5,True
2926,3222,10000,inviscid,4321,20000,viscous,5321,30000,viscous,0.3624,7.419,-0.2764,2.1673,0.0094,0.02,0.02,0.3624,10000,-0.5,False,-0.3178,3.2552,-0.5638,0.5481,0.051422,0.096453,0.096453,-0.6915,20000,-0.5,True,-0.3111,4.6182,-0.5755,0.6134,0.068995,0.101756,0.101756,-0.5032,30000,-0.5,True
2927,1519,10000,inviscid,2709,35000,viscous,2706,45000,viscous,0.148,7.2699,-0.4652,1.9305,0.0088,0.02,0.02,0.148,10000,-0.5,False,-0.0225,7.7498,-0.4226,0.9595,0.023057,0.022992,0.022992,-0.0383,35000,-0.5,True,0.0806,7.4043,-0.388,0.8965,0.017236,0.079033,0.079033,0.2732,45000,-0.5,True
2928,3721,10000,inviscid,2515,35000,viscous,1410,30000,viscous,0.5781,7.3372,-0.0669,2.3486,0.0092,0.02,0.02,0.5781,10000,-0.5,False,-0.1704,6.1552,-0.5448,0.6727,0.030109,0.044024,0.044024,-0.4387,35000,-0.5,True,-0.1174,7.5203,-0.4865,0.8416,0.02238,0.01,0.01,-0.0143,30000,-0.5,True
2929,7718,10000,inviscid,6717,20000,viscous,5615,25000,viscous,1.2968,7.0782,0.6295,2.9554,0.0086,0.02,0.02,1.2968,10000,-0.5,False,-0.2923,6.0332,-0.3999,0.8545,0.0619,0.181153,0.181153,-0.0679,20000,-0.5,True,-0.0813,4.5212,-0.4379,0.8499,0.049027,0.203591,0.203591,-0.0236,25000,-0.5,True
2930,3521,10000,inviscid,5617,20000,viscous,7715,35000,viscous,0.4475,7.3533,-0.191,2.2306,0.0092,0.02,0.02,0.4475,10000,-0.5,False,-0.2271,4.9543,-0.4331,0.7635,0.055704,0.193392,0.193392,-0.1218,20000,-0.5,True,-0.0187,5.4776,-0.4021,1.0794,0.063675,0.111726,0.111726,0.0033,35000,-0.5,True
2931,4322,10000,inviscid,6520,30000,viscous,8718,45000,viscous,0.5113,7.4056,-0.1355,2.3031,0.0094,0.02,0.02,0.5113,10000,-0.5,False,-0.2902,5.3017,-0.4943,0.7568,0.075472,0.122666,0.122666,-0.246,30000,-0.5,True,0.0045,4.7215,-0.4469,0.9578,0.070712,0.057208,0.057208,-0.3626,45000,-0.5,True
2932,8521,10000,inviscid,9617,25000,inviscid,9613,30000,viscous,1.1777,7.2743,0.5013,2.8927,0.0092,0.02,0.02,1.1777,10000,-0.5,False,1.4294,7.0158,0.7591,3.0639,0.0084,0.02,0.02,1.4294,25000,-0.5,False,-0.205,8.4474,-0.4148,1.1068,0.073098,0.087007,0.087007,-0.0146,30000,-0.5,True
2933,7220,10000,inviscid,7520,15000,inviscid,6819,20000,viscous,0.83,7.2821,0.1741,2.5699,0.009,0.02,0.02,0.83,10000,-0.5,False,1.0277,7.2382,0.3635,2.7439,0.009,0.02,0.02,1.0277,15000,-0.5,False,-0.4372,5.4118,-0.3661,0.8005,0.071504,0.20405,0.20405,-0.1376,20000,-0.5,True
2934,7421,10000,inviscid,6520,10000,inviscid,2813,25000,inviscid,0.9491,7.3081,0.2838,2.6876,0.0092,0.02,0.02,0.9491,10000,-0.5,False,0.8836,7.255,0.2268,2.6134,0.009,0.02,0.02,0.8836,10000,-0.5,False,0.4581,6.9167,-0.1448,2.1328,0.008,0.02,0.02,0.4581,25000,-0.5,False
2935,2522,10000,inviscid,2518,20000,inviscid,1606,50000,viscous,0.3006,7.421,-0.3345,2.1101,0.0094,0.02,0.02,0.3006,10000,-0.5,False,0.2935,7.2042,-0.3233,2.05,0.0086,0.02,0.02,0.2935,20000,-0.5,False,0.0525,5.9805,-0.4324,0.7434,0.01345,0.068625,0.068625,0.0202,50000,-0.5,True
2936,4421,10000,inviscid,4420,10000,viscous,1513,30000,viscous,0.5455,7.3466,-0.0984,2.3204,0.0092,0.02,0.02,0.5455,10000,-0.5,False,-0.25,3.0033,-0.2134,0.4836,0.06913,0.156576,0.156576,-0.3625,10000,-0.5,True,-0.1968,7.1412,-0.5394,0.7668,0.02754,0.01,0.01,-0.087,30000,-0.5,True
2937,4623,10000,inviscid,3521,15000,inviscid,3419,20000,inviscid,0.6718,7.4375,0.0126,2.4607,0.0096,0.02,0.02,0.6718,10000,-0.5,False,0.4475,7.3533,-0.191,2.2306,0.0092,0.02,0.02,0.4475,15000,-0.5,False,0.4044,7.2501,-0.2229,2.165,0.0088,0.02,0.02,0.4044,20000,-0.5,False
2938,5419,10000,viscous,4615,30000,viscous,3713,25000,viscous,-0.2176,3.3953,-0.1894,0.5625,0.074232,0.169464,0.169464,-0.2639,10000,-0.5,True,-0.1116,4.5745,-0.4816,0.797,0.040777,0.148565,0.148565,-0.1382,30000,-0.5,True,-0.077,5.4348,-0.4549,0.7703,0.007766,0.032781,0.032781,-0.8672,25000,-0.5,True
2939,4520,10000,inviscid,3320,20000,inviscid,3220,25000,inviscid,0.592,7.2854,-0.0496,2.3487,0.009,0.02,0.02,0.592,10000,-0.5,False,0.3789,7.3078,-0.2516,2.1554,0.009,0.02,0.02,0.3789,20000,-0.5,False,0.3575,7.3107,-0.272,2.1361,0.009,0.02,0.02,0.3575,25000,-0.5,False
2940,5423,10000,inviscid,5522,10000,inviscid,5620,20000,viscous,0.6891,7.4415,0.0285,2.4779,0.0096,0.02,0.02,0.6891,10000,-0.5,False,0.747,7.378,0.0882,2.5162,0.0094,0.02,0.02,0.747,10000,-0.5,False,-0.3897,5.172,-0.4504,0.6843,0.067884,0.181343,0.181343,-0.2241,20000,-0.5,True
2941,7620,10000,inviscid,7519,15000,inviscid,8318,30000,inviscid,1.1437,7.2163,0.4742,2.8466,0.009,0.02,0.02,1.1437,10000,-0.5,False,1.0214,7.1856,0.3619,2.725,0.0088,0.02,0.02,1.0214,15000,-0.5,False,0.9888,7.1546,0.3339,2.6869,0.0086,0.02,0.02,0.9888,30000,-0.5,False
2942,7622,10000,inviscid,7620,25000,inviscid,6617,50000,viscous,1.1561,7.3229,0.4771,2.8845,0.0094,0.02,0.02,1.1561,10000,-0.5,False,1.1437,7.2163,0.4742,2.8466,0.009,0.02,0.02,1.1437,25000,-0.5,False,-0.0458,6.1409,-0.4749,0.9617,0.05732,0.01,0.01,-0.0573,50000,-0.5,True
2943,4323,10000,inviscid,4321,10000,inviscid,2413,30000,viscous,0.5145,7.4599,-0.1369,2.3194,0.0096,0.02,0.02,0.5145,10000,-0.5,False,0.508,7.3521,-0.134,2.2867,0.0092,0.02,0.02,0.508,10000,-0.5,False,-0.1277,5.6779,-0.4878,0.7052,0.027186,0.059651,0.059651,-0.3515,30000,-0.5,True
2944,9222,10000,inviscid,8518,30000,inviscid,8617,35000,inviscid,1.078,7.3723,0.3996,2.8238,0.0094,0.02,0.02,1.078,10000,-0.5,False,1.1561,7.1165,0.4942,2.8337,0.0086,0.02,0.02,1.1561,30000,-0.5,False,1.2776,7.0375,0.6149,2.9275,0.0084,0.02,0.02,1.2776,35000,-0.5,False
2945,4420,10000,viscous,5517,25000,viscous,8711,45000,viscous,-0.25,3.0033,-0.2134,0.4836,0.06913,0.156576,0.156576,-0.3625,10000,-0.5,True,-0.1787,4.3937,-0.4693,0.77,0.058183,0.177768,0.177768,-0.1453,25000,-0.5,True,0.256,5.7168,-0.419,1.6879,0.05714,0.01,0.01,0.3016,45000,-0.5,True
2946,0019,10000,inviscid,4715,15000,viscous,7813,20000,viscous,0.0007,7.2807,-0.6046,1.7956,0.0088,0.02,0.02,0.0007,10000,-0.5,False,-0.0922,4.1059,-0.2754,0.7533,0.046917,0.22435,0.22435,-0.0411,15000,-0.5,True,-0.1741,6.8086,-0.3524,1.0226,0.054676,0.163988,0.163988,0.0895,20000,-0.5,True
2947,0015,10000,inviscid,1414,10000,inviscid,7609,25000,viscous,0.0006,7.0641,-0.5866,1.7422,0.008,0.02,0.02,0.0006,10000,-0.5,False,0.1307,7.0011,-0.4593,1.848,0.008,0.02,0.02,0.1307,10000,-0.5,False,0.2945,4.285,-0.3695,1.4752,0.048938,0.234715,0.234715,0.3635,25000,-0.5,True
2948,7719,10000,inviscid,3515,15000,viscous,0012,25000,viscous,1.3037,7.1311,0.6317,2.9749,0.0088,0.02,0.02,1.3037,10000,-0.5,False,-0.1092,3.3443,-0.3319,0.6638,0.044699,0.213517,0.213517,-0.1387,15000,-0.5,True,-0.131,6.0423,-0.4607,0.6422,0.02682,0.01,0.01,0.0,25000,-0.5,True
2949,1621,10000,inviscid,2520,10000,inviscid,4319,20000,viscous,0.1676,7.3769,-0.4558,1.9751,0.0092,0.02,0.02,0.1676,10000,-0.5,False,0.2971,7.3123,-0.3288,2.0801,0.009,0.02,0.02,0.2971,10000,-0.5,False,-0.2886,3.5731,-0.5219,0.6181,0.056567,0.145194,0.145194,-0.428,20000,-0.5,True
2950,7420,10000,inviscid,3513,20000,viscous,1607,30000,viscous,0.943,7.2555,0.2825,2.6689,0.009,0.02,0.02,0.943,10000,-0.5,False,-0.0308,3.382,-0.4389,0.7432,0.037506,0.24027,0.24027,-0.0376,20000,-0.5,True,-0.0071,6.4577,-0.4525,0.7975,0.019851,0.119145,0.119145,0.1993,30000,-0.5,True
2951,7418,10000,inviscid,6418,15000,viscous,2317,30000,inviscid,0.9305,7.1495,0.2796,2.6312,0.0086,0.02,0.02,0.9305,10000,-0.5,False,-0.2836,4.8032,-0.4572,0.7171,0.075601,0.196329,0.196329,-0.1593,15000,-0.5,True,0.2477,7.155,-0.3621,1.9952,0.0084,0.02,0.02,0.2477,30000,-0.5,False
2952,7217,10000,inviscid,3513,25000,viscous,1710,40000,viscous,0.8122,7.1253,0.1704,2.5146,0.0084,0.02,0.02,0.8122,10000,-0.5,False,-0.0297,3.3879,-0.4581,0.7717,0.035305,0.242308,0.242308,-0.0404,25000,-0.5,True,-0.0842,7.7093,-0.485,0.8765,0.021641,0.040782,0.040782,0.1734,40000,-0.5,True
2953,4418,10000,viscous,4515,20000,viscous,3711,40000,inviscid,-0.2045,3.3069,-0.1963,0.5399,0.060695,0.147186,0.147186,-0.3335,10000,-0.5,True,-0.0919,3.6944,-0.4421,0.7521,0.044877,0.188888,0.188888,-0.1327,20000,-0.5,True,0.5459,6.8005,-0.0526,2.1861,0.008,0.02,0.02,0.5459,40000,-0.5,False
2954,2723,10000,inviscid,2620,20000,inviscid,2619,25000,inviscid,0.3903,7.4657,-0.254,2.205,0.0096,0.02,0.02,0.3903,10000,-0.5,False,0.3323,7.3086,-0.2954,2.112,0.009,0.02,0.02,0.3323,20000,-0.5,False,0.3305,7.2542,-0.2926,2.0969,0.0088,0.02,0.02,0.3305,25000,-0.5,False
2955,8617,10000,inviscid,5714,15000,viscous,3712,25000,viscous,1.2776,7.0375,0.6149,2.9275,0.0084,0.02,0.02,1.2776,10000,-0.5,False,-0.0519,4.7583,-0.3649,0.8365,0.047346,0.187314,0.187314,0.008,15000,-0.5,True,-0.0425,5.7441,-0.4669,0.9269,0.03037,0.01,0.01,-0.0245,25000,-0.5,True
2956,1423,10000,inviscid,1422,10000,inviscid,2521,25000,inviscid,0.1389,7.4888,-0.4921,1.9758,0.0096,0.02,0.02,0.1389,10000,-0.5,False,0.138,7.434,-0.4883,1.9616,0.0094,0.02,0.02,0.138,10000,-0.5,False,0.2988,7.3666,-0.3316,2.095,0.0092,0.02,0.02,0.2988,25000,-0.5,False
2957,0020,10000,inviscid,2517,20000,inviscid,8410,35000,inviscid,0.0006,7.3349,-0.6091,1.8089,0.009,0.02,0.02,0.0006,10000,-0.5,False,0.2915,7.1501,-0.3206,2.0348,0.0084,0.02,0.02,0.2915,20000,-0.5,False,0.9978,6.7234,0.3782,2.5888,0.008,0.02,0.02,0.9978,35000,-0.5,False
2958,2618,10000,inviscid,4414,25000,viscous,6310,35000,inviscid,0.3286,7.2005,-0.2899,2.0819,0.0086,0.02,0.02,0.3286,10000,-0.5,False,-0.0616,3.5132,-0.4345,0.772,0.03975,0.157006,0.157006,-0.1909,25000,-0.5,True,0.6979,6.7526,0.094,2.3161,0.008,0.02,0.02,0.6979,35000,-0.5,False
2959,6721,10000,inviscid,6719,10000,viscous,5711,20000,viscous,1.1372,7.2642,0.4642,2.8524,0.0092,0.02,0.02,1.1372,10000,-0.5,False,-0.1941,3.8372,-0.1221,0.6866,0.079579,0.182053,0.182053,-0.1091,10000,-0.5,True,0.1301,4.4612,-0.4035,0.9511,0.036433,0.194212,0.194212,0.1513,20000,-0.5,True
2960,7422,10000,inviscid,6620,35000,viscous,5819,45000,viscous,0.955,7.3613,0.2849,2.7062,0.0094,0.02,0.02,0.955,10000,-0.5,False,-0.264,5.5028,-0.3764,0.7914,0.072058,0.089813,0.089813,-0.3064,35000,-0.5,True,-0.2283,6.7094,-0.5464,0.7951,0.060382,0.02474,0.02474,-0.3899,45000,-0.5,True
2961,5420,10000,viscous,5417,25000,viscous,5309,30000,inviscid,-0.2358,3.1912,-0.2118,0.5338,0.078002,0.164188,0.164188,-0.2944,10000,-0.5,True,-0.1876,4.2142,-0.4791,0.7355,0.059376,0.152627,0.152627,-0.223,25000,-0.5,True,0.5772,6.7067,-0.0156,2.1921,0.008,0.02,0.02,0.5772,30000,-0.5,False
2962,4222,10000,inviscid,4219,10000,inviscid,5313,25000,viscous,0.4827,7.4104,-0.1627,2.2775,0.0094,0.02,0.02,0.4827,10000,-0.5,False,0.4727,7.2494,-0.1587,2.2285,0.0088,0.02,0.02,0.4727,10000,-0.5,False,-0.0389,3.7855,-0.3994,0.8213,0.052322,0.165553,0.165553,-0.1154,25000,-0.5,True
2963,3423,10000,inviscid,4520,20000,viscous,7614,35000,viscous,0.4147,7.4667,-0.2312,2.2278,0.0096,0.02,0.02,0.4147,10000,-0.5,False,-0.3269,3.9992,-0.5024,0.62,0.062638,0.193394,0.193394,-0.2839,20000,-0.5,True,0.0605,4.9861,-0.4265,1.0544,0.062404,0.138742,0.138742,0.0781,35000,-0.5,True
2964,7424,10000,inviscid,6323,10000,inviscid,5219,20000,viscous,0.9664,7.4684,0.2868,2.7433,0.0098,0.02,0.02,0.9664,10000,-0.5,False,0.7696,7.4391,0.1044,2.5524,0.0096,0.02,0.02,0.7696,10000,-0.5,False,-0.3001,4.15,-0.4904,0.622,0.063838,0.119768,0.119768,-0.5123,20000,-0.5,True
2965,6222,10000,inviscid,5320,20000,viscous,3417,30000,viscous,0.7221,7.3949,0.0636,2.4971,0.0094,0.02,0.02,0.7221,10000,-0.5,False,-0.3384,4.2221,-0.5281,0.6177,0.071779,0.15882,0.15882,-0.3624,20000,-0.5,True,-0.2349,4.0764,-0.5497,0.6688,0.030954,0.085862,0.085862,-0.5766,30000,-0.5,True
2966,1719,10000,inviscid,5514,25000,viscous,9410,25000,inviscid,0.1923,7.2659,-0.4234,1.9708,0.0088,0.02,0.02,0.1923,10000,-0.5,False,-0.0164,3.8883,-0.3706,0.8173,0.04877,0.208713,0.208713,-0.0127,25000,-0.5,True,1.1196,6.7126,0.4933,2.6999,0.008,0.02,0.02,1.1196,25000,-0.5,False
2967,8719,10000,inviscid,8717,25000,inviscid,8614,25000,viscous,1.4776,7.1025,0.7972,3.1302,0.0088,0.02,0.02,1.4776,10000,-0.5,False,1.4615,6.9983,0.7909,3.0896,0.0084,0.02,0.02,1.4615,25000,-0.5,False,-0.0236,5.6702,-0.3727,1.0212,0.073527,0.157404,0.157404,0.1209,25000,-0.5,True
2968,0023,10000,inviscid,2519,15000,inviscid,5815,25000,viscous,0.0006,7.4986,-0.6227,1.8493,0.0096,0.02,0.02,0.0006,10000,-0.5,False,0.2953,7.2583,-0.3259,2.065,0.0088,0.02,0.02,0.2953,15000,-0.5,False,-0.2137,5.8464,-0.4186,0.9108,0.04747,0.172889,0.172889,-0.0472,25000,-0.5,True
2969,3819,10000,inviscid,2715,20000,viscous,0011,25000,viscous,0.7026,7.2112,0.0604,2.4337,0.0088,0.02,0.02,0.7026,10000,-0.5,False,-0.1135,3.0549,-0.3261,0.6625,0.038667,0.325201,0.325201,-0.0913,20000,-0.5,True,-0.1169,6.4234,-0.5293,0.6707,0.022026,0.032398,0.032398,-0.3781,25000,-0.5,True
2970,7221,10000,inviscid,6317,25000,viscous,5413,45000,viscous,0.8357,7.3344,0.1752,2.5883,0.0092,0.02,0.02,0.8357,10000,-0.5,False,-0.2226,4.9071,-0.4716,0.7663,0.076467,0.143965,0.143965,-0.2009,25000,-0.5,True,0.2389,4.0416,-0.4407,0.5312,0.045262,0.249408,0.249408,0.2299,45000,-0.5,True
2971,5822,10000,inviscid,3818,25000,viscous,0006,45000,viscous,1.1617,7.3083,0.4835,2.8861,0.0094,0.02,0.02,1.1617,10000,-0.5,False,-0.2107,3.4751,-0.4129,0.6839,0.051832,0.209407,0.209407,-0.1936,25000,-0.5,True,-0.0208,6.0365,-0.5226,0.7511,0.012221,0.230798,0.230798,0.1854,45000,-0.5,True
2972,3620,10000,inviscid,5614,30000,viscous,8505,50000,viscous,0.4973,7.2931,-0.1392,2.2622,0.009,0.02,0.02,0.4973,10000,-0.5,False,-0.0117,4.4778,-0.3797,0.8796,0.045583,0.172843,0.172843,-0.0013,30000,-0.5,True,0.4189,4.6985,-0.3569,1.564,0.049425,0.162961,0.162961,0.4802,50000,-0.5,True
2973,3617,10000,viscous,4515,15000,viscous,8310,30000,viscous,-0.1579,3.1484,-0.1302,0.5352,0.056546,0.237787,0.237787,-0.1566,10000,-0.5,True,-0.0898,3.6443,-0.4105,0.7152,0.04785,0.182573,0.182573,-0.1359,15000,-0.5,True,-0.0594,6.4945,-0.3249,1.0072,0.075108,0.078256,0.078256,-0.1152,30000,-0.5,True
2974,0016,10000,inviscid,4813,10000,viscous,8810,20000,viscous,0.0006,7.1182,-0.5912,1.7555,0.0082,0.02,0.02,0.0006,10000,-0.5,False,-0.0416,4.3638,-0.1017,0.7371,0.046368,0.206877,0.206877,0.0297,10000,-0.5,True,-0.0234,7.248,-0.3047,1.463,0.05351,0.150162,0.150162,0.2473,20000,-0.5,True
2975,5522,10000,inviscid,6420,10000,inviscid,6318,20000,inviscid,0.747,7.378,0.0882,2.5162,0.0094,0.02,0.02,0.747,10000,-0.5,False,0.81,7.2682,0.1566,2.5479,0.009,0.02,0.02,0.81,10000,-0.5,False,0.7442,7.173,0.1027,2.4631,0.0086,0.02,0.02,0.7442,20000,-0.5,False
2976,7620,10000,inviscid,7519,15000,inviscid,7519,20000,inviscid,1.1437,7.2163,0.4742,2.8466,0.009,0.02,0.02,1.1437,10000,-0.5,False,1.0214,7.1856,0.3619,2.725,0.0088,0.02,0.02,1.0214,15000,-0.5,False,1.0214,7.1856,0.3619,2.725,0.0088,0.02,0.02,1.0214,20000,-0.5,False
2977,3321,10000,inviscid,3321,15000,inviscid,3321,30000,inviscid,0.3813,7.3619,-0.2537,2.1709,0.0092,0.02,0.02,0.3813,10000,-0.5,False,0.3813,7.3619,-0.2537,2.1709,0.0092,0.02,0.02,0.3813,15000,-0.5,False,0.3813,7.3619,-0.2537,2.1709,0.0092,0.02,0.02,0.3813,30000,-0.5,False
2978,2420,10000,inviscid,5418,30000,viscous,8515,25000,viscous,0.2718,7.3152,-0.3528,2.0571,0.009,0.02,0.02,0.2718,10000,-0.5,False,-0.2339,4.7787,-0.4677,0.7208,0.060552,0.126691,0.126691,-0.2849,30000,-0.5,True,-0.1629,6.3098,-0.4086,0.9533,0.079862,0.105233,0.105233,-0.0621,25000,-0.5,True
