"config_id","naca_hub","naca_inner","naca_mid","naca_outer"
873,"5519","5519","4518","2616"
874,"3217","3218","5412","7608"
875,"5518","5518","5618","6818"
876,"3521","3521","3617","3614"
877,"3520","3521","6316","8213"
878,"5522","5522","4521","1619"
879,"6718","6718","6714","6610"
880,"4415","4415","4415","5314"
881,"4419","4419","4419","3318"
882,"7317","7317","7414","7510"
883,"6614","6614","5413","4313"
884,"2720","2720","2718","1709"
885,"5519","5520","6512","6509"
886,"7415","7415","6515","2814"
887,"3222","3223","2613","1807"
888,"4314","4314","4314","6214"
889,"2423","2423","2422","2520"
890,"8720","8720","3415","1313"
891,"8523","8523","5520","2616"
892,"6718","6718","6615","6309"
893,"7218","7218","6317","5716"
894,"7518","7518","8617","8616"
895,"2418","2418","3616","3815"
896,"0022","0022","2319","8213"
897,"1321","1321","1517","2813"
898,"5317","5318","7311","7309"
899,"5415","5415","6514","8813"
900,"8413","8413","5312","4312"
901,"8821","8821","7821","2718"
902,"3212","3212","2312","1312"
903,"6417","6417","7516","8613"
904,"4524","4524","4721","4819"
905,"9421","9421","8520","7618"
906,"9415","9416","7710","7808"
907,"1519","1519","5516","7514"
908,"1722","1722","2621","2620"
909,"5320","5321","3216","2213"
910,"3219","3220","6211","7208"
911,"7322","7322","7520","7817"
912,"5716","5716","4615","2413"
913,"8419","8419","5418","2316"
914,"5813","5813","5713","5312"
915,"1419","1419","3618","5717"
916,"1518","1518","3417","8213"
917,"6519","6519","6416","5308"
918,"8621","8622","7515","6511"
919,"4320","4320","5320","7319"
920,"3222","3222","3420","3619"
921,"3315","3315","6513","7613"
922,"3322","3323","3516","3612"
923,"2318","2319","3311","4306"
924,"5519","5519","3618","1618"
925,"9618","9618","9617","8412"
926,"2417","2417","3416","8609"
927,"6819","6819","6717","7513"
928,"8315","8315","7315","0013"
929,"0019","0019","1516","5609"
930,"4422","4422","5422","6422"
931,"9221","9221","7319","5318"
932,"3223","3224","2318","1410"
933,"3419","3419","2418","0017"
934,"5820","5820","6719","8616"
935,"5423","5423","3318","1315"
936,"5717","5717","4615","2512"
937,"2321","2322","3317","4310"
938,"3724","3724","3622","4316"
939,"7419","7419","5316","1210"
940,"5422","5423","3318","1214"
941,"2619","1620","6411","8408"
942,"2618","2618","1717","1717"
943,"5624","5624","5423","5323"
944,"0019","0019","0015","0011"
945,"5819","5819","5718","3215"
946,"3322","3323","3413","3410"
947,"0023","0023","1422","2621"
948,"9415","9415","8415","6415"
949,"0019","0019","2418","4717"
950,"2323","2324","2615","2712"
951,"7521","7521","5718","4816"
952,"7220","8221","2615","0013"
953,"4823","4823","4722","5420"
954,"1622","1622","2520","6315"
955,"1415","1415","0011","0008"
956,"2818","2818","2817","1509"
957,"2219","2219","3219","7318"
958,"5418","5418","6415","7507"
959,"0022","0022","2322","5322"
960,"4219","4219","4418","4717"
961,"3622","3622","4621","7515"
962,"4323","4323","3421","2717"
963,"5815","5815","7614","9413"
964,"6724","6724","5623","4322"
965,"4423","4424","6417","8508"
966,"6521","6521","3618","1716"
967,"1210","1210","1410","1710"
968,"5323","5323","3421","1619"
969,"9323","9323","8422","1816"
970,"0017","0017","3715","5713"
971,"6820","6820","5419","4219"
972,"1416","1416","2511","4706"
973,"8322","8322","6320","2415"
974,"8421","8421","7519","5716"
975,"2520","2521","2417","2211"
976,"0015","0015","1614","4513"
977,"8719","8719","6616","2508"
978,"9621","9622","7614","7611"
979,"6422","6423","7420","9312"
980,"0023","0023","1519","1717"
981,"5819","5819","6818","8815"
982,"7221","7221","5419","3617"
983,"4319","4319","6617","7717"
984,"1619","1619","1516","2312"
985,"6319","6319","4317","0011"
986,"7223","7223","7223","8222"
987,"1319","1319","1416","2612"
988,"3622","3622","4420","4320"
989,"0024","0024","2719","3716"
990,"6721","6722","7516","7412"
991,"2723","2723","3622","3621"
992,"8422","8422","6221","5221"
993,"8723","8723","5622","3622"
994,"5520","5520","3618","2616"
995,"8722","8723","3512","2409"
996,"2523","2524","2519","2408"
997,"8621","8621","7620","4714"
998,"1423","1423","3322","5221"
999,"6322","6322","4422","1521"
1000,"7818","7818","6718","3417"
1001,"2819","2819","4718","7617"
1002,"8219","8220","7614","7712"
1003,"4517","4517","5516","9312"
1004,"8422","8423","7518","5611"
1005,"9618","9618","5516","1314"
1006,"7823","7823","5822","3821"
1007,"4524","4524","3524","1623"
1008,"7223","7223","7320","7412"
1009,"1523","1523","2422","4320"
1010,"6612","6612","7412","8211"
1011,"1723","1723","2720","3617"
1012,"7319","7319","7319","8319"
1013,"5517","5517","5516","5615"
1014,"0023","0023","1622","6316"
1015,"7721","7721","4519","0016"
1016,"8516","8516","3514","2513"
1017,"6621","6621","6618","5515"
1018,"2817","2817","2816","3612"
1019,"6522","6522","8322","9222"
1020,"5719","5720","1509","0005"
1021,"6516","6517","6414","6307"
1022,"7822","7823","4717","2713"
1023,"7218","7218","4317","2416"
1024,"9516","9516","9516","7714"
1025,"0020","0021","2418","8511"
1026,"5313","5313","3609","1806"
1027,"7516","7516","8416","9315"
1028,"0015","0015","1314","5611"
1029,"8724","8724","7722","4617"
1030,"3523","3523","5420","6419"
1031,"1320","1320","3319","7318"
1032,"3422","3422","8319","9318"
1033,"6720","6720","5717","4814"
1034,"3718","3718","7514","9411"
1035,"6520","6520","5519","3615"
1036,"8618","8618","3716","1716"
1037,"1420","1421","1415","0007"
1038,"5620","5620","3720","2720"
1039,"9718","9718","8617","8516"
1040,"4223","4224","4518","3811"
1041,"2418","2418","4518","6717"
1042,"3420","3421","3312","3309"
1043,"7722","7723","8415","8312"
1044,"5521","5521","4521","0021"
1045,"7318","7318","5417","0016"
1046,"8622","8622","7522","5221"
1047,"5622","5623","5619","4510"
1048,"3721","3721","3720","2618"
1049,"0018","0018","4517","8816"
1050,"9719","9719","7618","5516"
1051,"4318","4318","4518","4817"
1052,"0019","0019","1818","6511"
1053,"7422","7422","5319","1213"
1054,"4320","4320","6516","6515"
1055,"8523","8523","8523","5721"
1056,"8417","8417","6516","4615"
1057,"3220","3220","3319","4816"
1058,"7620","7620","8618","9713"
1059,"5819","5820","3516","0010"
1060,"5220","5221","6318","9710"
1061,"8411","8411","8610","8810"
1062,"5616","5616","5516","5214"
1063,"3819","3819","5616","6414"
1064,"7218","7219","4314","0008"
1065,"3222","3222","2616","2714"
1066,"2524","2524","3423","6319"
1067,"5422","5423","4518","2711"
1068,"8221","8222","7314","7311"
1069,"7719","7719","6618","5517"
1070,"6720","6720","7615","7612"
1071,"0022","0022","0019","1716"
1072,"4419","4420","5313","5308"
1073,"4421","4422","3517","2710"
1074,"4518","4518","5516","7512"
1075,"0023","0023","4320","8416"
1076,"1616","1616","2615","5714"
1077,"1621","1621","1517","0012"
1078,"1721","1722","4515","6410"
1079,"0015","0015","2314","6713"
1080,"1818","1818","2714","2612"
1081,"3822","3822","4321","4221"
1082,"8521","8521","4420","1319"
1083,"4321","4321","2519","1718"
1084,"3719","3719","3519","3319"
1085,"1718","1718","2615","3308"
1086,"3423","3423","3321","3219"
1087,"0021","0021","0017","0015"
1088,"3312","3312","3311","0008"
1089,"2214","2214","4314","8513"
1090,"8719","9719","4817","2816"
1091,"7622","7622","6419","5216"
1092,"3222","3222","6421","7421"
1093,"8619","8620","9413","9308"
1094,"8723","8724","5620","3617"
1095,"4321","4321","2320","0020"
1096,"1222","1223","3318","5511"
1097,"2417","2417","2517","3716"
1098,"0021","0021","1619","1618"
1099,"2319","2320","2213","2208"
1100,"3720","3721","4714","5710"
1101,"6523","6524","7418","8311"
1102,"0020","0020","1617","3410"
1103,"4723","4723","4619","5414"
1104,"2423","2424","7515","8512"
1105,"5711","5711","4711","2810"
1106,"5322","5323","7515","8610"
1107,"8823","9823","4619","2518"
1108,"8320","8320","8319","9318"
1109,"7624","7624","7624","5323"
1110,"0018","0018","1615","3412"
1111,"3222","3222","5321","7419"
1112,"6519","6520","6615","7809"
1113,"1322","1322","4322","7321"
1114,"0017","0017","0013","0011"
1115,"9523","9523","8521","7518"
1116,"5816","5816","4716","1413"
1117,"8515","8515","6312","6311"
1118,"4722","4722","7418","8317"
1119,"7820","8820","2418","0018"
1120,"1221","1222","5517","7714"
1121,"1520","1520","3518","5516"
1122,"7220","7220","5320","3419"
1123,"0019","0019","5314","7313"
1124,"2617","2617","4712","5710"
1125,"5416","5416","5416","6715"
1126,"5319","5319","3217","2215"
1127,"4817","4817","5614","6512"
1128,"3517","3517","5514","7610"
1129,"8422","9423","2215","0012"
1130,"4619","4620","3617","2709"
1131,"2422","2422","6617","8714"
1132,"5322","5322","5322","2421"
1133,"2316","2316","7212","8211"
1134,"5219","5220","3613","1808"
1135,"1616","0016","5514","9513"
1136,"8819","8819","6819","3719"
1137,"6621","6621","7619","8716"
1138,"5520","5520","4519","3418"
1139,"6419","6419","7315","8213"
1140,"1522","1522","2621","3818"
1141,"7321","7322","7417","7806"
1142,"5322","5322","4422","3521"
1143,"5718","5719","5615","6510"
1144,"2621","2621","4519","8314"
1145,"6621","6621","4521","0021"
1146,"6524","6524","6521","6515"
1147,"2623","2623","4719","5717"
1148,"6521","6521","3518","0014"
1149,"3223","3223","3222","6516"
1150,"5620","5620","5616","5614"
1151,"8823","8823","6618","4415"
1152,"4317","4318","3313","2406"
1153,"3818","3819","4614","4512"
1154,"1817","1817","1716","0012"
1155,"7321","7321","8321","9420"
1156,"7622","7622","3421","0021"
1157,"4521","4521","3421","2320"
1158,"5323","5323","3722","2822"
1159,"8323","8323","4221","3221"
1160,"5323","5323","6422","7718"
1161,"7214","7214","6313","3410"
1162,"6521","6522","6618","7810"
1163,"3718","3718","4516","5415"
1164,"9617","9618","7412","7410"
1165,"8619","8619","7618","3315"
1166,"6521","6521","4620","2620"
1167,"3717","3717","1615","1615"
1168,"8423","8423","7523","4823"
1169,"3718","3718","4618","7315"
1170,"5611","5611","4511","1210"
1171,"4724","4724","4721","3717"
1172,"2521","2522","5316","7213"
1173,"7524","7524","5523","3522"
1174,"8323","8323","6421","2616"
1175,"2523","2523","4621","6720"
1176,"1720","1721","3717","5711"
1177,"0024","0024","1623","3521"
1178,"3515","3515","5612","6710"
1179,"3619","3619","5519","7419"
1180,"6318","6318","6318","6417"
1181,"4623","4623","3621","2618"
1182,"8321","8322","5515","3610"
1183,"1519","1519","3617","3617"
1184,"4518","4518","6416","8415"
1185,"8722","8722","8721","7518"
1186,"6319","6319","5416","3612"
1187,"6519","6519","4718","3818"
1188,"4323","4323","6520","9816"
1189,"6519","6519","5517","2411"
1190,"5522","5522","5522","6422"
1191,"7523","7523","4619","0015"
1192,"9721","9721","8621","4421"
1193,"2723","2723","4623","8423"
1194,"7521","7521","7519","7406"
1195,"4420","4420","4418","3405"
1196,"4724","4724","4722","2511"
1197,"8522","8522","7619","3712"
1198,"2524","2524","2523","1320"
1199,"3618","3618","3617","1310"
1200,"7420","7420","7315","7312"
1201,"1522","1523","1618","1711"
1202,"0019","0020","4512","7507"
1203,"3719","3720","4614","4510"
1204,"1316","0016","6511","8509"
1205,"8721","8721","8720","7714"
1206,"6622","6623","5618","1606"
1207,"7423","7424","6417","5309"
1208,"6622","6622","6719","6717"
1209,"3321","3321","3421","4620"
1210,"4621","4621","5618","6714"
1211,"8220","8220","3617","2716"
1212,"1620","1620","2519","5415"
1213,"8321","8322","6414","4509"
1214,"0021","0021","2419","8515"
1215,"7318","7318","6416","6515"
1216,"2419","2419","1518","0018"
1217,"6418","6418","6516","7613"
1218,"7713","7713","7713","9412"
1219,"5623","5624","4620","3510"
1220,"4618","4619","3615","2609"
1221,"8320","8320","5418","2616"
1222,"7218","7218","6316","2512"
1223,"9513","9513","7512","2408"
1224,"6318","6318","6516","7714"
1225,"2417","2417","3515","4811"
1226,"5410","5410","6410","7510"
1227,"5621","5621","5620","2814"
1228,"2420","2420","3418","3417"
1229,"9521","9522","4411","2408"
1230,"6322","6322","5317","3412"
1231,"9619","9619","8418","7217"
1232,"8616","8616","4715","2714"
1233,"6819","6820","4816","1710"
1234,"4614","4614","8610","9609"
1235,"0019","0019","0014","1409"
1236,"5523","5523","4622","0021"
1237,"1815","1815","3815","8714"
1238,"8318","8318","6416","3611"
1239,"5218","5218","7217","8216"
1240,"3420","3420","4418","6312"
1241,"6517","6517","6517","5215"
1242,"4418","4419","3614","3811"
1243,"6320","6321","7514","7709"
1244,"7818","7818","8713","8712"
1245,"7721","7722","5517","4313"
1246,"7217","7217","6215","5214"
1247,"6213","6213","5410","5409"
1248,"2720","2721","7513","8411"
1249,"0016","0016","2313","4311"
1250,"9217","9217","9417","9817"
1251,"1521","1521","1521","1619"
1252,"8417","8417","7516","7516"
1253,"3720","3721","7711","8708"
1254,"5520","5520","5519","4418"
1255,"5321","5322","4416","4512"
1256,"3723","3724","4620","6511"
1257,"2618","2618","4514","5411"
1258,"4419","4419","4419","3318"
1259,"2321","2322","4417","7511"
1260,"1616","0016","6414","8313"
1261,"8520","8521","7712","7806"
1262,"8621","8622","5617","2511"
1263,"1416","1416","3514","5613"
1264,"7623","7623","7621","6517"
1265,"6616","6616","5515","5414"
1266,"7322","7322","7321","5417"
1267,"1520","1520","1519","2417"
1268,"6722","6722","5721","1418"
1269,"0017","0017","4513","6510"
1270,"2815","2815","4812","6709"
1271,"6321","6321","6421","3821"
1272,"6321","6321","6420","6618"
1273,"6318","6318","5417","5417"
1274,"0022","0022","1621","5518"
1275,"2221","2221","3319","4517"
1276,"8619","8620","5714","3710"
1277,"5621","5621","3621","1520"
1278,"6323","6324","5319","4315"
1279,"3621","3621","2620","1516"
1280,"3519","3519","4417","5312"
1281,"3823","3823","2722","2722"
1282,"4222","4222","4420","3718"
1283,"8422","8422","7420","4311"
1284,"1421","1421","2520","5619"
1285,"6417","6418","2410","1408"
1286,"8824","8824","5622","2419"
1287,"5522","5523","5414","5309"
1288,"1722","1722","3721","4721"
1289,"2722","2722","1621","1521"
1290,"5621","5621","3618","1515"
1291,"6518","6518","7617","8715"
1292,"4815","4815","5613","6209"
1293,"4718","4718","3714","2710"
1294,"6613","6613","6612","5611"
1295,"5718","5718","6615","9208"
1296,"3423","3423","3421","2317"
1297,"4621","4621","4519","5413"
1298,"0023","0024","1521","4213"
1299,"4322","4323","6515","8710"
1300,"7719","7720","7715","6608"
1301,"8623","8623","7622","0015"
1302,"8721","8722","6714","6711"
1303,"2819","2819","2717","2514"
1304,"4221","4221","5219","5218"
1305,"6324","6324","6422","7519"
1306,"8519","8519","8518","8413"
1307,"1520","1521","0016","0014"
1308,"7415","7416","4311","2308"
1309,"7719","7720","8715","9610"
1310,"2316","2316","2313","2407"
1311,"7722","8723","3617","1615"
1312,"2219","2220","1415","1612"
1313,"3423","3423","3618","3717"
1314,"7520","7520","7418","6313"
1315,"9723","9724","8620","6210"
1316,"6218","6218","6314","6510"
1317,"8722","9722","5619","0015"
1318,"8721","8721","6721","3721"
1319,"1821","1821","4619","8316"
1320,"4722","4723","2617","2615"
1321,"2724","2724","2721","1715"
1322,"1417","1418","5311","7207"
1323,"3318","3318","3316","3608"
1324,"1414","1414","0011","0010"
1325,"3723","3723","5720","8817"
1326,"1724","1724","3622","9518"
1327,"8619","8619","6517","5516"
1328,"0019","0020","1511","2606"
1329,"0023","0023","1521","8411"
1330,"8820","8820","9715","9713"
1331,"3618","3618","5514","7512"
1332,"5316","5316","4415","3612"
1333,"7215","7215","4312","3311"
1334,"9721","9721","8620","5418"
1335,"5721","5721","3619","1617"
1336,"5819","5819","3816","1713"
1337,"6622","6622","7421","7321"
1338,"6724","6724","6622","5518"
1339,"2418","2418","3418","5517"
1340,"3821","3822","7611","8608"
1341,"7723","7724","7720","7711"
1342,"1420","1420","2419","8715"
1343,"5422","5423","4418","3511"
1344,"5720","5720","5619","5417"
1345,"2721","2722","1717","0013"
1346,"9823","9823","6621","5621"
1347,"5818","5818","4817","0009"
1348,"3417","3418","3312","3310"
1349,"7723","7723","5719","3717"
1350,"9221","9221","7317","5513"
1351,"9623","9623","9623","9321"
1352,"5815","5815","7412","8311"
1353,"6212","6212","3311","1311"
1354,"1221","1221","1419","0016"
1355,"2421","2422","6211","7208"
1356,"6416","6416","7315","8314"
1357,"1522","1523","1513","1506"
1358,"2423","2423","1523","0022"
1359,"4417","4417","5512","5511"
1360,"2522","2522","5518","7515"
1361,"9622","9623","5418","3214"
1362,"7322","7323","6419","5709"
1363,"8523","8524","6517","3608"
1364,"7615","7615","7514","7413"
1365,"3714","3715","2509","2405"
1366,"9722","9723","9719","8710"
1367,"8616","8617","3411","0007"
1368,"1324","1324","3324","7324"
1369,"8521","8521","4520","1520"
1370,"6722","6722","4620","1418"
1371,"5424","5424","4521","1613"
1372,"6219","6219","1616","0015"
1373,"1223","1223","3220","5317"
1374,"1520","1520","2518","3512"
1375,"6414","6414","7513","8611"
1376,"8721","8721","4619","3618"
1377,"0021","0021","4520","8418"
1378,"5823","5823","5419","5216"
1379,"7720","7721","5516","4412"
1380,"5318","5318","5315","4411"
1381,"9623","9623","8623","4820"
1382,"1716","1716","3515","5314"
1383,"6422","6422","6521","7617"
1384,"1318","1318","2317","6610"
1385,"8320","8320","6319","4218"
1386,"1320","1321","3315","4311"
1387,"4321","4322","3614","3809"
1388,"2423","2423","3523","5722"
1389,"6622","6623","4718","2812"
1390,"4322","4323","5319","7209"
1391,"5713","5713","5613","6513"
1392,"5718","5719","6716","7607"
1393,"7419","7419","5417","3415"
1394,"5319","5320","5315","6208"
1395,"5616","5616","4514","3410"
1396,"5621","5622","5417","5214"
1397,"6719","6719","5617","4514"
1398,"8520","8520","6419","2317"
1399,"5519","5519","3718","3818"
1400,"0023","0024","2420","5614"
1401,"2715","2715","6713","9711"
1402,"7524","7524","7624","6723"
1403,"1818","1818","2815","5808"
1404,"7522","7522","7521","8418"
1405,"7524","7524","6424","6424"
1406,"0020","0020","2620","6719"
1407,"7723","7723","7722","6618"
1408,"0022","0023","5815","6812"
1409,"8321","8321","7418","5711"
1410,"6421","6421","8521","9521"
1411,"2522","2522","5521","8619"
1412,"3422","3422","3420","4411"
1413,"7723","7723","6721","0012"
1414,"1313","1313","2211","3210"
1415,"5524","5524","4423","3320"
1416,"3622","3623","4718","4715"
1417,"6822","6822","5621","4218"
1418,"0020","0021","2417","3314"
1419,"2217","2217","3315","5610"
1420,"1320","1320","2419","5615"
1421,"3423","3423","4520","6716"
1422,"3321","3321","4320","8418"
1423,"6718","6718","6616","6514"
1424,"1524","1524","1623","2722"
1425,"4323","4324","6613","7710"
1426,"0022","0022","1820","1819"
1427,"7323","7323","6420","5518"
1428,"5718","5718","5617","5415"
1429,"2519","2519","4616","6712"
1430,"3620","3620","7717","8716"
1431,"3622","3623","2517","2413"
1432,"1323","1323","3322","6221"
1433,"2522","2523","6318","8214"
1434,"3418","3418","4417","8513"
1435,"6220","6221","5515","5711"
1436,"1617","1618","0012","0009"
1437,"5522","5522","4519","3413"
1438,"3413","3413","5313","7213"
1439,"3220","3220","1418","0018"
1440,"7524","7524","6621","6620"
1441,"3522","3522","4420","6317"
1442,"8717","8717","7616","1210"
1443,"8519","8520","6615","4709"
1444,"2520","2520","1517","0011"
1445,"3520","3520","3615","3613"
1446,"1721","1721","4721","8720"
1447,"3222","3222","2321","0020"
1448,"8817","8817","4515","1313"
1449,"8420","8420","7419","6316"
1450,"1615","1615","3612","3611"
1451,"5520","5520","5519","4417"
1452,"5821","5822","3711","2708"
1453,"4322","4322","5321","8419"
1454,"5721","5721","5620","5516"
1455,"4422","4422","4420","1410"
1456,"4823","4824","6516","7413"
1457,"4224","4224","5322","6518"
1458,"3621","3621","3417","3314"
1459,"3221","3222","4416","5512"
1460,"2522","2522","2521","3519"
1461,"6222","6222","6321","5718"
1462,"3821","3821","4620","5419"
1463,"5422","5422","5422","7520"
1464,"9717","9718","6812","4809"
1465,"3520","3520","2619","1818"
1466,"4522","4522","3619","2712"
1467,"8623","8623","6419","5316"
1468,"3417","3417","3513","3510"
1469,"2523","2523","6622","7622"
1470,"6623","6623","6623","4720"
1471,"6418","6418","6418","3715"
1472,"0019","0019","1219","6317"
1473,"5620","5620","5619","6313"
1474,"5423","5423","5521","3813"
1475,"5222","5222","5322","5722"
1476,"6418","6418","4417","2415"
1477,"5519","5519","5516","5512"
1478,"4819","4820","7716","9713"
1479,"3619","3620","3515","3409"
1480,"1518","1518","2616","3813"
1481,"2622","2622","5721","9819"
1482,"6821","6822","6817","6706"
1483,"2322","2322","2319","2213"
1484,"7422","7422","7521","6817"
1485,"7320","7320","6517","5714"
1486,"1516","1516","3514","8409"
1487,"7518","7518","6517","5614"
1488,"8521","8522","7518","3507"
1489,"2421","2421","5320","7319"
1490,"5417","5417","4416","1213"
1491,"8623","8623","7623","6622"
1492,"7720","7721","8709","8705"
1493,"6821","6822","4816","1809"
1494,"1622","0022","5718","8716"
1495,"1622","1623","4418","7211"
1496,"6419","6419","5419","3518"
1497,"4719","4720","3714","2710"
1498,"8614","8614","6513","4413"
1499,"7518","7518","7415","8309"
1500,"7620","7620","6719","5719"
1501,"3718","3718","4715","5809"
1502,"4822","4822","4819","3715"
1503,"5723","5723","3720","1616"
1504,"5322","5323","3417","1514"
1505,"7721","7721","7419","7319"
1506,"6320","6321","6317","5312"
1507,"4521","4521","6418","8315"
1508,"8722","8722","8722","8422"
1509,"3218","3218","3217","5512"
1510,"1422","1422","3518","6714"
1511,"2621","2621","0018","0017"
1512,"1717","1718","5511","8406"
1513,"8712","8712","4511","3511"
1514,"9319","9319","9318","8315"
1515,"0020","0020","0019","1416"
1516,"2418","2418","2418","2415"
1517,"2316","2316","2415","1614"
1518,"6520","6521","8614","9609"
1519,"9617","9618","8514","7308"
1520,"1321","1321","2517","3813"
1521,"3324","3324","3424","3623"
1522,"5222","5223","5319","5510"
1523,"7524","7524","5521","1614"
1524,"2419","2419","2417","3314"
1525,"1317","1317","2416","7710"
1526,"8720","8720","7717","3611"
1527,"8220","8220","7219","2515"
1528,"5722","5723","3716","1712"
1529,"9320","9320","6318","3216"
1530,"7616","7616","5615","1713"
1531,"8724","8724","6724","5724"
1532,"8718","8718","6516","4414"
1533,"7722","7722","4522","1321"
1534,"5318","5318","4517","3816"
1535,"5413","5413","4413","0012"
1536,"1416","1417","2414","4307"
1537,"4323","4323","4421","5615"
1538,"1422","1422","1422","1521"
1539,"0021","0021","0021","2619"
1540,"7622","7622","5520","4518"
1541,"8623","8623","8720","9813"
1542,"3617","3617","5616","7715"
1543,"0018","0018","3617","9715"
1544,"4623","4624","3518","2415"
1545,"4513","4513","3511","2407"
1546,"6622","6623","3617","1613"
1547,"2718","2718","3715","5611"
1548,"4623","4623","4522","5420"
1549,"3421","3421","3420","3318"
1550,"5522","5522","6521","8620"
1551,"0023","0023","1722","2720"
1552,"8222","8222","6319","1512"
1553,"9320","9320","8317","7315"
1554,"8714","8714","5711","3709"
1555,"2717","2717","2616","1212"
1556,"6719","6719","6617","6211"
1557,"2821","2822","3718","6610"
1558,"7321","7321","7320","7419"
1559,"5816","5816","4714","4714"
1560,"3215","3215","3313","2511"
1561,"2323","2323","2322","2614"
1562,"7821","7822","5718","2508"
1563,"6417","6418","8612","9610"
1564,"1515","1515","4513","5512"
1565,"9320","9321","7410","7406"
1566,"8822","8822","8821","5818"
1567,"7320","7320","3519","2619"
1568,"4617","4617","5514","6412"
1569,"1420","1420","2417","4314"
1570,"3522","3523","1515","1512"
1571,"6322","6322","4422","0021"
1572,"5518","5518","5615","6709"
1573,"5322","5323","3518","1715"
1574,"3719","3720","4510","4407"
1575,"8724","8724","8724","5423"
1576,"9323","9323","8323","2221"
1577,"2618","2619","5714","9807"
1578,"2722","2723","4614","5611"
1579,"3718","3718","4716","7612"
1580,"1719","1719","3615","5511"
1581,"3619","3619","4616","5712"
1582,"5411","5411","3410","2410"
1583,"0022","0022","2419","6311"
1584,"2620","2620","5419","8218"
1585,"2315","2315","6313","8312"
1586,"5620","5620","5515","4310"
1587,"3722","3722","2618","1615"
1588,"5721","5721","5719","6409"
1589,"2617","2617","5517","9416"
1590,"9321","9321","7317","3309"
1591,"5622","5623","6517","7413"
1592,"5523","5524","6316","6210"
1593,"4418","4418","5614","5712"
1594,"2223","2223","5519","7716"
1595,"7223","7223","7323","4621"
1596,"4518","4518","6516","9613"
1597,"9222","9223","5418","3514"
1598,"3314","3314","5412","6411"
1599,"6523","6524","8715","8812"
1600,"8420","8420","9515","9513"
1601,"8715","8715","6515","4314"
1602,"2321","2321","3320","5417"
1603,"4419","4420","5612","6807"
1604,"2320","2321","4516","5713"
1605,"5521","5521","3719","3818"
1606,"8322","8322","6321","4320"
1607,"3811","3811","4811","9511"
1608,"7421","7421","6619","5717"
1609,"1521","1521","2519","5515"
1610,"3321","3321","4320","4320"
1611,"4614","4615","7709","8707"
1612,"9815","9815","6814","2813"
1613,"6723","6724","1713","0010"
1614,"7322","7322","6420","5615"
1615,"8821","8821","6718","4515"
1616,"1324","1324","2421","3515"
1617,"5314","5314","5414","4514"
1618,"9613","9613","7412","6312"
1619,"8319","9320","5316","0011"
1620,"7420","7421","5417","1306"
1621,"8716","8716","8615","6212"
1622,"9822","9822","5821","1719"
1623,"2621","2621","3519","5317"
1624,"6624","6624","5623","0017"
1625,"1718","1718","2517","4315"
1626,"2219","2220","1314","0006"
1627,"4220","4221","5317","6609"
1628,"6319","6319","5318","3415"
1629,"7619","7619","5415","4212"
1630,"5520","5520","1619","0019"
1631,"5820","5821","4617","0008"
1632,"7216","7216","7316","5815"
1633,"9523","9523","7422","5320"
1634,"2319","2320","4614","6811"
1635,"0016","0016","4714","6613"
1636,"3222","3222","5620","5719"
1637,"6517","6517","4416","2215"
1638,"1516","1516","1514","0011"
1639,"1314","1314","2413","3512"
1640,"1521","1522","3414","3411"
1641,"7219","7219","4316","2414"
1642,"0022","0022","2619","8312"
1643,"4321","4321","3520","1819"
1644,"3421","3421","3419","3314"
1645,"3523","3524","2520","1614"
1646,"7622","8622","3622","0022"
1647,"2522","2522","2520","4409"
1648,"2823","2824","4513","4409"
1649,"1618","1619","5612","6610"
1650,"0018","0018","1617","9313"
1651,"6719","6719","6718","8810"
1652,"8523","8523","6519","5516"
1653,"2520","2520","2520","1617"
1654,"4621","4622","2714","1712"
1655,"7319","7320","6416","2507"
1656,"2419","2419","3518","4617"
1657,"0022","0023","1419","4408"
1658,"3722","3722","6517","7415"
1659,"1721","1721","1720","1816"
1660,"8822","8823","4417","2213"
1661,"7318","7318","2713","1812"
1662,"5524","5524","6421","7218"
1663,"7621","7621","7521","5219"
1664,"7418","7419","8514","8511"
1665,"3523","3523","5321","5320"
1666,"1822","1823","2717","3713"
1667,"5221","5221","4218","1312"
1668,"6522","6523","8316","9214"
1669,"8615","8615","6412","4210"
1670,"8521","8521","6516","3611"
1671,"3520","3521","3614","3710"
1672,"6521","6521","7520","7520"
1673,"1416","1416","1416","2715"
1674,"2620","2620","2519","2318"
1675,"3522","3522","3522","2621"
1676,"3420","3420","2518","1613"
1677,"2323","2323","2421","3713"
1678,"5516","5516","3512","1510"
1679,"8717","8717","6612","4609"
1680,"8223","8223","7521","6719"
1681,"6520","6520","6519","5517"
1682,"1622","1622","1621","4516"
1683,"5424","5424","6423","7422"
1684,"6423","6423","6423","7522"
1685,"5720","5721","4616","3613"
1686,"8523","8523","7521","1411"
1687,"7716","7716","7512","8208"
1688,"4214","4214","3314","2614"
1689,"2317","2317","4315","4315"
1690,"2423","2424","4419","8507"
1691,"7723","7723","7722","8515"
1692,"4821","4821","2719","0016"
1693,"6424","6424","5320","3215"
1694,"2620","2621","2616","3609"
1695,"3514","3514","3513","3512"
1696,"4316","4316","6513","9709"
1697,"3323","3323","1622","1722"
1698,"5417","5417","6416","7515"
1699,"2716","2716","1414","1313"
1700,"4523","4523","5423","9322"
1701,"0019","0019","2518","4517"
