config_id,flight_ok,can_liftoff,rpm_launch,mass_kg,inertia_kg_m2,frontal_area_m2,T_static_N,Pshaft_ref_W,Q_ref_Nm,T_over_W_static,h_max_m,flight_time_s,hover_time_s,v_max_up_m_s,v_impact_m_s,rpm_impact,spin_stop_time_s
364,True,False,4000.0,0.019647,3.5e-05,0.000993,0.0,0.398354,0.000951,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,
365,False,False,4000.0,0.013734,3.9e-05,0.001106,,,,,,,,,,,
366,True,True,4000.0,0.022001,8e-05,0.002124,0.2302,1.693947,0.004044,1.066575,0.031843,0.831535,0.269312,0.086872,-0.25223,3634.266653,
367,True,True,4000.0,0.00509,1.4e-05,0.000698,0.06517,1.236112,0.002951,1.305116,0.163893,0.953994,0.286676,0.400108,-1.052408,2718.323198,
368,True,True,4000.0,0.015176,3e-05,0.000993,0.3729,1.691433,0.004038,2.504793,18.565323,6.667592,1.836649,7.722897,-10.950037,1285.939886,
369,True,True,4000.0,0.007872,1.6e-05,0.000629,0.2463,1.519693,0.003628,3.18939,16.061295,5.675569,1.459161,8.208929,-10.501147,986.820008,
370,True,True,4000.0,0.008032,2e-05,0.000679,0.6915,3.562566,0.008505,8.776331,37.520272,8.109425,1.935973,18.887251,-11.850253,434.116044,
371,True,True,4000.0,0.012015,4.8e-05,0.001628,0.4328,2.364991,0.005646,3.671992,32.423893,10.281634,3.261286,11.177653,-8.583741,1032.311306,
372,True,True,4000.0,0.016134,6.2e-05,0.002319,0.225,1.607239,0.003837,1.421595,3.691505,4.215064,1.301814,2.127588,-4.561696,2466.68167,
373,True,False,4000.0,0.009173,2.9e-05,0.001169,0.05736,0.490507,0.001171,0.637459,0.0,0.0,0.0,0.0,0.0,4000.0,
374,True,True,4000.0,0.020749,3.9e-05,0.000993,0.4969,3.432295,0.008194,2.441222,9.301458,4.415865,1.105809,5.485405,-9.838892,1236.964403,
