config_id,m_hub_kg,m_blades_kg,m_outer_ring_kg,m_total_kg
3874,0.00063333,0.00628152,0.0094235,0.01633835
3875,0.00063333,0.01376566,0.00594323,0.02034222
3876,0.00063333,0.00267712,0.00240942,0.00571987
3877,0.00063333,0.00976601,0.00554166,0.015941
3878,0.00063333,0.0075563,0.0025624,0.01075203
3879,0.00063333,0.01280288,0.00118559,0.0146218
3880,0.00063333,0.00988109,0.00699878,0.0175132
3881,0.00063333,0.00353891,0.00312077,0.00729301
3882,0.00063333,0.00507997,0.00120471,0.00691801
3883,0.00063333,0.00668845,0.00111675,0.00843853
3884,0.00063333,0.00259037,0.00335024,0.00657394
3885,0.00063333,0.01211254,0.00330434,0.01605021
3886,0.00063333,0.00300049,0.00294484,0.00657866
3887,0.00063333,0.0111704,0.00764129,0.01944502
3888,0.00063333,0.01170479,0.00298309,0.01532121
3889,0.00063333,0.01588161,0.01472422,0.03123916
3890,0.00063333,0.00260189,0.00284541,0.00608063
3891,0.00063333,0.00369963,0.00626448,0.01059744
3892,0.00063333,0.00932296,0.00152979,0.01148608
3893,0.00063333,0.00920379,0.00229468,0.0121318
3894,0.00063333,0.0123973,0.00305958,0.01609021
3895,0.00063333,0.01159926,0.0065169,0.01874949
3896,0.00063333,0.01135458,0.00131944,0.01330735
3897,0.00063333,0.00222292,0.00248591,0.00534216
3898,0.00063333,0.01403131,0.00260064,0.01726528
3899,0.00063333,0.00357379,0.00550724,0.00971436
3900,0.00063333,0.00771435,0.00853622,0.0168839
3901,0.00063333,0.00376901,0.00569081,0.01009315
3902,0.00063333,0.01231604,0.00172101,0.01467038
3903,0.00063333,0.00839418,0.00178985,0.01081736
3904,0.00063333,0.00525746,0.00211111,0.0080019
3905,0.00063333,0.00801206,0.00116264,0.00980803
3906,0.00063333,0.005075,0.00734299,0.01305132
3907,0.00063333,0.00356872,0.00337318,0.00757523
3908,0.00063333,0.00792865,0.00894926,0.01751124
3909,0.00063333,0.00952313,0.00803139,0.01818785
3910,0.00063333,0.0176054,0.00339613,0.02163486
3911,0.00063333,0.00637748,0.00505978,0.01207059
3912,0.00063333,0.00581369,0.00237117,0.00881819
3913,0.00063333,0.01047016,0.00187399,0.01297748
3914,0.00063333,0.00728103,0.00195813,0.00987249
3915,0.00063333,0.00638954,0.00536956,0.01239243
3916,0.00063333,0.00259198,0.00413043,0.00735574
3917,0.00063333,0.00345468,0.00774456,0.01183257
3918,0.00063333,0.00317319,0.00554166,0.00934818
3919,0.00063333,0.00597349,0.00122383,0.00783065
3920,0.00063333,0.02407516,0.00477294,0.02948143
3921,0.00063333,0.00446997,0.00279186,0.00789516
3922,0.00063333,0.00738902,0.00949999,0.01752234
3923,0.00063333,0.00817871,0.00471175,0.01352379
3924,0.00063333,0.00773484,0.00302133,0.0113895
3925,0.00063333,0.0030757,0.00208051,0.00578954
3926,0.00063333,0.00587956,0.0028913,0.00940419
3927,0.00063333,0.01056102,0.01005071,0.02124506
3928,0.00063333,0.00825439,0.00538103,0.01426875
3929,0.00063333,0.01100396,0.00416103,0.01579832
3930,0.00063333,0.00773394,0.00114734,0.00951461
3931,0.00063333,0.00576648,0.00495652,0.01135633
3932,0.00063333,0.00423895,0.00230616,0.00717844
3933,0.00063333,0.0198889,0.01101448,0.03153671
3934,0.00063333,0.00242037,0.00390861,0.00696231
3935,0.00063333,0.01235315,0.01032607,0.02331255
3936,0.00063333,0.00906053,0.00446698,0.01416084
3937,0.00063333,0.0069193,0.00133857,0.0088912
3938,0.00063333,0.01834771,0.00559903,0.02458007
3939,0.00063333,0.00540788,0.00284541,0.00888662
3940,0.00063333,0.00262784,0.00373268,0.00699385
3941,0.00063333,0.00525704,0.00135769,0.00724806
3942,0.00063333,0.01227223,0.00302133,0.01592689
3943,0.00063333,0.0072903,0.00339613,0.01131976
3944,0.00063333,0.00911559,0.00409983,0.01384875
3945,0.00063333,0.00198102,0.0022029,0.00481725
3946,0.00063333,0.00309773,0.00133857,0.00506963
3947,0.00063333,0.0115449,0.00807728,0.02025551
3948,0.00063333,0.0115376,0.00570229,0.01787322
3949,0.00063333,0.00760045,0.00536956,0.01360334
3950,0.00063333,0.01079193,0.00681521,0.01824047
3951,0.00063333,0.00907592,0.0108615,0.02057075
3952,0.00063333,0.00736742,0.00260064,0.01060139
3953,0.00063333,0.00774297,0.00302898,0.01140528
3954,0.00063333,0.00457577,0.00660869,0.01181779
3955,0.00063333,0.00460723,0.0021417,0.00738226
3956,0.00063333,0.01350938,0.00495652,0.01909923
3957,0.00063333,0.00329149,0.00235587,0.00628069
3958,0.00063333,0.00632527,0.00530072,0.01225932
3959,0.00063333,0.00644281,0.00699878,0.01407492
3960,0.00063333,0.00818371,0.00234058,0.01115762
3961,0.00063333,0.00699605,0.00321256,0.01084194
3962,0.00063333,0.00958925,0.0072512,0.01747378
3963,0.00063333,0.00230077,0.00979065,0.01272475
3964,0.00063333,0.00790532,0.00137681,0.00991546
3965,0.00063333,0.00609026,0.00963767,0.01636126
3966,0.00063333,0.0103695,0.00271537,0.0137182
3967,0.00063333,0.00712457,0.00391626,0.01167416
3968,0.00063333,0.00401781,0.00640217,0.01105331
3969,0.00063333,0.00915531,0.01018839,0.01997703
3970,0.00063333,0.01071585,0.00275362,0.0141028
3971,0.00063333,0.00454329,0.00279951,0.00797613
3972,0.00063333,0.00479932,0.00283011,0.00826276
3973,0.00063333,0.00248325,0.00917873,0.01229531
3974,0.00063333,0.01037304,0.00114734,0.01215371
3975,0.00063333,0.01900872,0.00523188,0.02487393
3976,0.00063333,0.01114817,0.00139593,0.01317743
3977,0.00063333,0.01239295,0.00881158,0.02183786
3978,0.00063333,0.00340005,0.0025624,0.00659578
3979,0.00063333,0.00547836,0.00240942,0.00852111
3980,0.00063333,0.00933469,0.00640217,0.01637019
3981,0.00063333,0.01129024,0.01177937,0.02370294
3982,0.00063333,0.00605538,0.00440579,0.0110945
3983,0.00063333,0.01282062,0.00141505,0.014869
3984,0.00063333,0.01836123,0.00283011,0.02182467
3985,0.00063333,0.01518792,0.00260064,0.01842189
3986,0.00063333,0.02586689,0.00119324,0.02769346
3987,0.00063333,0.01700497,0.0021723,0.0198106
3988,0.00063333,0.00867112,0.00626448,0.01556893
3989,0.00063333,0.01046156,0.0079549,0.01904979
3990,0.00063333,0.01295666,0.00554166,0.01913165
3991,0.00063333,0.00856211,0.00275362,0.01194906
3992,0.00063333,0.00861076,0.01116746,0.02041155
3993,0.00063333,0.00889429,0.00722825,0.01675587
3994,0.00063333,0.00491148,0.00137681,0.00692162
3995,0.00063333,0.00524286,0.00126208,0.00713827
3996,0.00063333,0.01373777,0.00238647,0.01675757
3997,0.00063333,0.00332621,0.00330434,0.00726388
3998,0.00063333,0.00791854,0.01101448,0.01956635
3999,0.00063333,0.00999202,0.00116646,0.01179181
4000,0.00063333,0.00366358,0.00229468,0.00659159
4001,0.00063333,0.02794421,0.01162639,0.04020393
4002,0.00063333,0.00507575,0.00158333,0.00729241
4003,0.00063333,0.00317818,0.00807728,0.01188879
4004,0.00063333,0.00762687,0.00162922,0.00988942
4005,0.00063333,0.00361037,0.00261594,0.00685964
4006,0.00063333,0.00816665,0.00733151,0.01613149
4007,0.00063333,0.00732708,0.00380152,0.01176193
4008,0.00063333,0.00234277,0.00369444,0.00667054
4009,0.00063333,0.00642088,0.00144565,0.00849986
4010,0.00063333,0.01433941,0.00126208,0.01623482
4011,0.00063333,0.00536588,0.0072512,0.01325041
4012,0.00063333,0.00933271,0.00160628,0.01157232
4013,0.00063333,0.0044102,0.01193235,0.01697588
4014,0.00063333,0.00503398,0.00933171,0.01499902
4015,0.00063333,0.01185096,0.00305958,0.01554387
4016,0.00063333,0.01012456,0.0108615,0.02161939
4017,0.00063333,0.01412618,0.00516304,0.01992255
4018,0.00063333,0.00354034,0.00348027,0.00765394
4019,0.00063333,0.00453868,0.00722825,0.01240026
4020,0.00063333,0.00672778,0.00966826,0.01702937
4021,0.00063333,0.00362013,0.0079549,0.01220836
4022,0.00063333,0.00920627,0.00477294,0.01461254
4023,0.00063333,0.00326901,0.00784782,0.01175016
4024,0.00063333,0.00840162,0.0014686,0.01050355
4025,0.00063333,0.01341603,0.00160628,0.01565564
4026,0.00063333,0.00251256,0.0032661,0.00641199
4027,0.00063333,0.0069457,0.00369444,0.01127347
4028,0.00063333,0.00188453,0.00186634,0.0043842
4029,0.00063333,0.00626622,0.00587439,0.01277394
4030,0.00063333,0.00721655,0.00126208,0.00911196
4031,0.00063333,0.01466734,0.00538103,0.0206817
4032,0.00063333,0.00700972,0.0062989,0.01394195
4033,0.00063333,0.0034254,0.00201932,0.00607805
4034,0.00063333,0.00315194,0.00711352,0.01089879
4035,0.00063333,0.00758714,0.00497181,0.01319228
4036,0.00063333,0.00385046,0.00137681,0.0058606
4037,0.00063333,0.01320199,0.0050942,0.01892952
4038,0.00063333,0.00430625,0.00195813,0.00689771
4039,0.00063333,0.00888898,0.0072512,0.01677351
4040,0.00063333,0.00300189,0.00286835,0.00650357
4041,0.00063333,0.00783209,0.00139976,0.00986518
4042,0.00063333,0.00392161,0.00201932,0.00657426
4043,0.00063333,0.00656271,0.00186634,0.00906238
4044,0.00063333,0.01649623,0.00267713,0.01980669
4045,0.00063333,0.00524154,0.00466586,0.01054073
4046,0.00063333,0.00862617,0.00114734,0.01040684
4047,0.00063333,0.00598961,0.00930112,0.01592406
4048,0.00063333,0.00355221,0.0057826,0.00996814
4049,0.00063333,0.00857654,0.00559903,0.0148089
4050,0.00063333,0.00926062,0.00706762,0.01696157
4051,0.00063333,0.00365245,0.00118559,0.00547137
4052,0.00063333,0.00922372,0.00286835,0.0127254
4053,0.00063333,0.00585143,0.01018839,0.01667315
4054,0.00063333,0.00573785,0.00342673,0.00979791
4055,0.00063333,0.01877907,0.00339613,0.02280853
4056,0.00063333,0.00794258,0.00271537,0.01129128
4057,0.00063333,0.00139248,0.00358735,0.00561316
4058,0.00063333,0.00455867,0.00244766,0.00763966
4059,0.00063333,0.00755693,0.00151449,0.00970475
4060,0.00063333,0.00380742,0.00409983,0.00854058
4061,0.00063333,0.00249206,0.00373268,0.00685807
4062,0.00063333,0.00264984,0.00489915,0.00818232
4063,0.00063333,0.00587877,0.00711352,0.01362562
4064,0.00063333,0.00404869,0.0025624,0.00724442
4065,0.00063333,0.00504376,0.00614975,0.01182684
4066,0.00063333,0.0050757,0.00229468,0.00800371
4067,0.00063333,0.00339805,0.0086892,0.01272058
4068,0.00063333,0.0030089,0.00559903,0.00924126
4069,0.00063333,0.00802142,0.00554166,0.01419641
4070,0.00063333,0.0151502,0.00433695,0.02012048
4071,0.00063333,0.00815057,0.00312077,0.01190467
4072,0.00063333,0.01221904,0.00223349,0.01508586
4073,0.00063333,0.0102323,0.00167512,0.01254075
4074,0.00063333,0.00423169,0.00244766,0.00731268
4075,0.00063333,0.0081386,0.00233293,0.01110486
4076,0.00063333,0.00789811,0.00474999,0.01328143
4077,0.00063333,0.00605109,0.00108615,0.00777057
4078,0.00063333,0.00355528,0.0052204,0.00940901
4079,0.00063333,0.01910974,0.00671195,0.02645502
4080,0.00063333,0.00918256,0.00353381,0.0133497
4081,0.00063333,0.01027944,0.0032661,0.01417887
4082,0.00063333,0.00900152,0.00758775,0.0172226
4083,0.00063333,0.02352297,0.0050942,0.0292505
4084,0.00063333,0.00201467,0.00530072,0.00794872
4085,0.00063333,0.00785202,0.00247826,0.01096361
4086,0.00063333,0.0088568,0.00633333,0.01582346
4087,0.00063333,0.0180839,0.00881158,0.02752881
4088,0.00063333,0.0059814,0.00286835,0.00948308
4089,0.00063333,0.00894987,0.00244766,0.01203086
4090,0.00063333,0.0028617,0.00954588,0.01304091
4091,0.00063333,0.01320031,0.0032661,0.01709974
4092,0.00063333,0.00613091,0.00147242,0.00823666
4093,0.00063333,0.0114399,0.00893397,0.0210072
4094,0.00063333,0.00518569,0.00883453,0.01465355
4095,0.00063333,0.00653277,0.0065169,0.013683
4096,0.00063333,0.00361106,0.00819967,0.01244406
4097,0.00063333,0.00677031,0.00784782,0.01525146
4098,0.00063333,0.00629587,0.00516304,0.01209224
4099,0.00063333,0.0095926,0.00357971,0.01380564
4100,0.00063333,0.01357556,0.00660869,0.02081758
4101,0.00063333,0.00526763,0.00586292,0.01176388
4102,0.00063333,0.0045312,0.00419927,0.0093638
4103,0.00063333,0.01185912,0.00471175,0.0172042
4104,0.00063333,0.00915476,0.00348792,0.01327601
4105,0.00063333,0.00836732,0.00379388,0.01279453
4106,0.00063333,0.0131122,0.00481883,0.01856436
4107,0.00063333,0.00570873,0.00192753,0.00826959
4108,0.00063333,0.00891294,0.00167512,0.01122139
4109,0.00063333,0.01109565,0.00271537,0.01444435
4110,0.00063333,0.00423686,0.00330434,0.00817453
4111,0.00063333,0.00633508,0.0036409,0.01060931
4112,0.00063333,0.0014887,0.00233293,0.00445496
4113,0.00063333,0.0108106,0.01070852,0.02215245
4114,0.00063333,0.00386789,0.01223831,0.01673953
4115,0.00063333,0.00210821,0.0021417,0.00488324
4116,0.00063333,0.00540802,0.00722825,0.0132696
4117,0.00063333,0.00350656,0.00176691,0.0059068
4118,0.00063333,0.00516365,0.00954588,0.01534286
4119,0.00063333,0.00296604,0.00283011,0.00642948
4120,0.00063333,0.00593777,0.01193235,0.01850345
4121,0.00063333,0.00844167,0.00554166,0.01461666
4122,0.00063333,0.00791884,0.00235587,0.01090804
4123,0.00063333,0.00873066,0.00172101,0.011085
4124,0.00063333,0.00744486,0.00374798,0.01182617
4125,0.00063333,0.01587166,0.00208051,0.0185855
4126,0.00063333,0.0113922,0.00550724,0.01753277
4127,0.00063333,0.01306465,0.00251268,0.01621066
4128,0.00063333,0.01605109,0.00271537,0.01939979
4129,0.00063333,0.00993894,0.00417632,0.01474859
4130,0.00063333,0.00726556,0.00235587,0.01025476
4131,0.00063333,0.00693986,0.00477294,0.01234613
4132,0.00063333,0.00401411,0.00930112,0.01394856
4133,0.00063333,0.00500578,0.00715941,0.01279852
4134,0.00063333,0.01920652,0.01032607,0.03016592
4135,0.00063333,0.00971303,0.00481883,0.01516519
4136,0.00063333,0.00343764,0.00554166,0.00961263
4137,0.00063333,0.02121702,0.00922463,0.03107498
4138,0.00063333,0.00501193,0.0062989,0.01194416
4139,0.00063333,0.0070163,0.0086739,0.01632353
4140,0.00063333,0.00577077,0.00795108,0.01435518
4141,0.00063333,0.01380407,0.00527777,0.01971517
4142,0.00063333,0.00588544,0.0040157,0.01053447
4143,0.00063333,0.00414172,0.00994363,0.01471868
4144,0.00063333,0.0041624,0.00201932,0.00681505
4145,0.00063333,0.00381072,0.00413043,0.00857448
4146,0.00063333,0.00916454,0.00483413,0.014632
4147,0.00063333,0.00119816,0.00699878,0.00883027
4148,0.00063333,0.01041413,0.00168659,0.01273405
4149,0.00063333,0.00303871,0.00307488,0.00674692
4150,0.00063333,0.0073378,0.00252415,0.01049528
4151,0.00063333,0.00453393,0.01055554,0.0157228
4152,0.00063333,0.00616166,0.00110145,0.00789644
4153,0.00063333,0.0104801,0.00229468,0.01340811
4154,0.00063333,0.00783697,0.00271537,0.01118567
4155,0.00063333,0.00400928,0.00784782,0.01249043
4156,0.00063333,0.00914008,0.00302898,0.01280239
4157,0.00063333,0.0124453,0.01147342,0.02455205
4158,0.00063333,0.00478898,0.00481883,0.01024114
4159,0.00063333,0.00679961,0.00348027,0.01091321
4160,0.00063333,0.00514043,0.00711352,0.01288728
4161,0.00063333,0.01176416,0.00697584,0.01937333
4162,0.00063333,0.00395679,0.00135769,0.00594781
4163,0.00063333,0.00528958,0.0032661,0.00918901
4164,0.00063333,0.01178912,0.00566022,0.01808267
4165,0.00063333,0.00330411,0.00602354,0.00996098
4166,0.00063333,0.00962427,0.00286835,0.01312595
4167,0.00063333,0.00609807,0.00624154,0.01297294
4168,0.00063333,0.00202339,0.00153744,0.00419416
4169,0.00063333,0.00893988,0.01005071,0.01962392
4170,0.00063333,0.01641848,0.0036256,0.02067741
4171,0.00063333,0.00418265,0.00671195,0.01152793
4172,0.00063333,0.01257057,0.00223732,0.01544122
4173,0.00063333,0.00952485,0.0025624,0.01272058
4174,0.00063333,0.00705242,0.00230616,0.00999191
4175,0.00063333,0.00676907,0.00422987,0.01163227
4176,0.00063333,0.00195669,0.00819967,0.01078969
4177,0.00063333,0.00765765,0.00226409,0.01055507
4178,0.00063333,0.01461428,0.0054384,0.02068601
4179,0.00063333,0.01410365,0.00618417,0.02092115
4180,0.00063333,0.00438396,0.00908694,0.01410423
4181,0.00063333,0.00454655,0.00248591,0.00766579
4182,0.00063333,0.00582793,0.00178985,0.00825111
4183,0.00063333,0.0103883,0.00614975,0.01717138
4184,0.00063333,0.01942653,0.00353381,0.02359367
4185,0.00063333,0.00294005,0.00244766,0.00602104
4186,0.00063333,0.00353787,0.0036409,0.0078121
4187,0.00063333,0.00811842,0.00814612,0.01689787
4188,0.00063333,0.01193656,0.00722825,0.01979814
4189,0.00063333,0.00467255,0.00948469,0.01479057
4190,0.00063333,0.0071767,0.00963767,0.0174477
4191,0.00063333,0.00793578,0.00936231,0.01793142
4192,0.00063333,0.01703866,0.0029066,0.02057859
4193,0.00063333,0.01235809,0.00097906,0.01397048
4194,0.00063333,0.01053199,0.01060144,0.02176676
4195,0.00063333,0.00929347,0.0014533,0.0113801
4196,0.00063333,0.00492947,0.00538103,0.01094383
4197,0.00063333,0.00852807,0.01073912,0.01990052
4198,0.00063333,0.01201729,0.00559903,0.01824965
4199,0.00063333,0.00895367,0.0054384,0.0150254
4200,0.00063333,0.02321486,0.0022029,0.02605109
4201,0.00063333,0.00915237,0.00497181,0.01475751
4202,0.00063333,0.00804997,0.00358735,0.01227065
4203,0.00063333,0.01053655,0.00325845,0.01442833
4204,0.00063333,0.00763975,0.0052204,0.01349348
4205,0.00063333,0.00804944,0.00189694,0.01057971
4206,0.00063333,0.01829383,0.00573671,0.02466387
4207,0.00063333,0.0059641,0.00160628,0.00820371
4208,0.00063333,0.00615221,0.00807728,0.01486282
4209,0.00063333,0.00574801,0.00391626,0.0102976
4210,0.00063333,0.00694026,0.00331964,0.01089323
4211,0.00063333,0.01115938,0.00223349,0.0140262
4212,0.00063333,0.010594,0.00252415,0.01375148
4213,0.00063333,0.01648189,0.00497181,0.02208703
4214,0.00063333,0.02403079,0.00211493,0.02677905
4215,0.00063333,0.00867635,0.00160628,0.01091596
4216,0.00063333,0.00372489,0.00104026,0.00539848
4217,0.00063333,0.00615519,0.00588969,0.01267821
4218,0.00063333,0.00352379,0.0057826,0.00993972
4219,0.00063333,0.0104477,0.00302133,0.01410236
4220,0.00063333,0.00592925,0.00516304,0.01172562
4221,0.00063333,0.00740456,0.0012812,0.00931909
4222,0.00063333,0.00865034,0.00331964,0.01260331
4223,0.00063333,0.00981898,0.00209963,0.01255194
4224,0.00063333,0.00365192,0.00118559,0.00547084
4225,0.00063333,0.00348034,0.00114734,0.00526101
4226,0.00063333,0.01157474,0.00380152,0.01600959
4227,0.00063333,0.00552909,0.00141505,0.00757747
4228,0.00063333,0.00821008,0.00165217,0.01049558
4229,0.00063333,0.0068971,0.00198108,0.00951151
4230,0.00063333,0.00965842,0.0025624,0.01285415
4231,0.00063333,0.01336268,0.00131944,0.01531545
4232,0.00063333,0.00326015,0.00495652,0.00885
4233,0.00063333,0.0047919,0.00260064,0.00802587
4234,0.00063333,0.00407744,0.00474999,0.00946076
4235,0.00063333,0.00195188,0.00093317,0.00351838
4236,0.00063333,0.00522128,0.00569081,0.01154542
4237,0.00063333,0.00405014,0.00774456,0.01242803
4238,0.00063333,0.00929614,0.00839854,0.01832801
4239,0.00063333,0.00563746,0.00348792,0.00975871
4240,0.00063333,0.00163545,0.00131944,0.00358822
4241,0.00063333,0.00403834,0.00337318,0.00804485
4242,0.00063333,0.01614916,0.00302898,0.01981147
4243,0.00063333,0.00589033,0.00122383,0.00774749
4244,0.00063333,0.00392156,0.00238647,0.00694136
4245,0.00063333,0.00768234,0.00213406,0.01044973
4246,0.00063333,0.0042732,0.00139976,0.00630629
4247,0.00063333,0.00771668,0.00206139,0.0104114
4248,0.00063333,0.00920217,0.00374798,0.01358348
4249,0.00063333,0.0050792,0.00550724,0.01121977
4250,0.00063333,0.00287743,0.00131944,0.0048302
4251,0.00063333,0.0156452,0.00263889,0.01891742
4252,0.00063333,0.00721961,0.00826086,0.0161138
4253,0.00063333,0.0117663,0.00369444,0.01609407
4254,0.00063333,0.01699217,0.00108615,0.01871165
4255,0.00063333,0.00510019,0.00746537,0.01319889
4256,0.00063333,0.00163051,0.00122383,0.00348767
4257,0.00063333,0.00228562,0.00342673,0.00634568
4258,0.00063333,0.00332957,0.00587439,0.00983729
4259,0.00063333,0.00461129,0.00447463,0.00971925
4260,0.00063333,0.00327642,0.00227174,0.00618149
4261,0.00063333,0.00569259,0.0029066,0.00923252
4262,0.00063333,0.00243828,0.00279186,0.00586347
4263,0.00063333,0.00358017,0.00130032,0.00551382
4264,0.00063333,0.00546099,0.00642511,0.01251943
4265,0.00063333,0.00892528,0.00131944,0.01087805
4266,0.00063333,0.00341319,0.00342673,0.00747325
4267,0.00063333,0.00483901,0.0029066,0.00837894
4268,0.00063333,0.0026696,0.00114734,0.00445027
4269,0.00063333,0.00430931,0.00233293,0.00727557
4270,0.00063333,0.00312709,0.00244766,0.00620808
4271,0.00063333,0.00445387,0.00102496,0.00611216
4272,0.00063333,0.00685225,0.00908694,0.01657252
4273,0.00063333,0.00658912,0.00618417,0.01340662
4274,0.00063333,0.00172504,0.00235587,0.00471424
4275,0.00063333,0.02219189,0.00211111,0.02493633
4276,0.00063333,0.00316175,0.00618417,0.00997925
4277,0.00063333,0.00532851,0.00406924,0.01003108
4278,0.00063333,0.00844375,0.0081576,0.01723468
4279,0.00063333,0.00600281,0.00409983,0.01073597
4280,0.00063333,0.01081547,0.00353381,0.01498261
4281,0.00063333,0.0100646,0.00186634,0.01256427
4282,0.00063333,0.00437776,0.00113204,0.00614313
4283,0.00063333,0.01135472,0.00917873,0.02116678
4284,0.00063333,0.01066105,0.0057826,0.01707698
4285,0.00063333,0.00378342,0.00397745,0.0083942
4286,0.00063333,0.00900305,0.00307488,0.01271126
4287,0.00063333,0.00454758,0.0025624,0.00774331
4288,0.00063333,0.01594073,0.00497181,0.02154587
4289,0.00063333,0.00417065,0.00247826,0.00728224
4290,0.00063333,0.01026161,0.00344202,0.01433696
4291,0.00063333,0.00292724,0.01060144,0.01416201
4292,0.00063333,0.01499591,0.00706762,0.02269686
4293,0.00063333,0.00772143,0.00795108,0.01630584
4294,0.00063333,0.00440418,0.00105555,0.00609306
4295,0.00063333,0.01725869,0.01223831,0.03013033
4296,0.00063333,0.01094004,0.0021723,0.01374567
4297,0.00063333,0.01298035,0.00440579,0.01801947
4298,0.00063333,0.0077804,0.00267713,0.01109086
4299,0.00063333,0.00539995,0.00691847,0.01295175
4300,0.00063333,0.00765874,0.00237117,0.01066324
4301,0.00063333,0.00349971,0.00190076,0.0060338
4302,0.00063333,0.0047451,0.00305958,0.00843801
4303,0.00063333,0.0121384,0.00353381,0.01630554
4304,0.00063333,0.00520223,0.00238647,0.00822203
4305,0.00063333,0.00984729,0.00240942,0.01289004
4306,0.00063333,0.00538004,0.0036256,0.00963897
4307,0.00063333,0.01455856,0.00195813,0.01715002
4308,0.00063333,0.00364184,0.00271537,0.00699054
4309,0.00063333,0.00939319,0.0054384,0.01546492
4310,0.00063333,0.00300078,0.00546135,0.00909546
4311,0.00063333,0.00571591,0.00139593,0.00774517
4312,0.00063333,0.01760051,0.00391626,0.0221501
4313,0.00063333,0.00329683,0.00883453,0.01276469
4314,0.00063333,0.00358737,0.00105555,0.00527625
4315,0.00063333,0.00235223,0.00417632,0.00716188
4316,0.00063333,0.00266728,0.00406924,0.00736985
4317,0.00063333,0.00650847,0.00143418,0.00857598
4318,0.00063333,0.01615167,0.00200785,0.01879285
4319,0.00063333,0.0069992,0.0065169,0.01414943
4320,0.00063333,0.0046783,0.00149154,0.00680317
4321,0.00063333,0.00341157,0.00586292,0.00990782
4322,0.00063333,0.009902,0.00819967,0.018735
4323,0.00063333,0.00309646,0.00594323,0.00967302
4324,0.00063333,0.01364423,0.00433695,0.01861451
4325,0.00063333,0.00937538,0.00286835,0.01287706
4326,0.00063333,0.00417585,0.00229468,0.00710386
4327,0.00063333,0.00563103,0.00516304,0.0114274
4328,0.00063333,0.00296392,0.0057826,0.00937985
4329,0.00063333,0.00860367,0.00195813,0.01119513
4330,0.00063333,0.00715828,0.00198108,0.00977269
4331,0.00063333,0.00558544,0.00149154,0.00771031
4332,0.00063333,0.00197633,0.00440579,0.00701545
4333,0.00063333,0.00354553,0.00211111,0.00628997
4334,0.00063333,0.01114934,0.00569081,0.01747348
4335,0.00063333,0.00777188,0.00702173,0.01542694
4336,0.00063333,0.00630511,0.00406924,0.01100768
4337,0.00063333,0.00347487,0.00369444,0.00780264
4338,0.00063333,0.01180801,0.00279186,0.0152332
4339,0.00063333,0.00463526,0.00307488,0.00834347
4340,0.00063333,0.00622331,0.00279186,0.0096485
4341,0.00063333,0.01482743,0.00117794,0.0166387
4342,0.00063333,0.00577305,0.00385507,0.01026145
4343,0.00063333,0.00223742,0.00279951,0.00567026
4344,0.00063333,0.01003067,0.00502536,0.01568936
4345,0.00063333,0.00972546,0.00203462,0.01239341
4346,0.00063333,0.00175061,0.0081576,0.01054154
4347,0.00063333,0.00554565,0.00530072,0.0114797
4348,0.00063333,0.00325029,0.00312077,0.00700439
4349,0.00063333,0.00410457,0.0050942,0.0098321
4350,0.00063333,0.01619522,0.00240942,0.01923797
4351,0.00063333,0.0109968,0.00440579,0.01603592
4352,0.00063333,0.00534112,0.00413043,0.01010488
4353,0.00063333,0.01632343,0.00265036,0.01960712
4354,0.00063333,0.0170087,0.0036409,0.02128293
4355,0.00063333,0.00332798,0.00452817,0.00848948
4356,0.00063333,0.0146733,0.00208816,0.01739479
4357,0.00063333,0.00487109,0.00184722,0.00735164
4358,0.00063333,0.01140857,0.00409983,0.01614173
4359,0.00063333,0.00321459,0.00126208,0.00511
4360,0.00063333,0.00828772,0.0014686,0.01038965
4361,0.00063333,0.00461307,0.00187399,0.00712039
4362,0.00063333,0.00166029,0.00116646,0.00346008
4363,0.00063333,0.00653518,0.00305958,0.01022809
4364,0.00063333,0.01189477,0.00348027,0.01600837
4365,0.00063333,0.003487,0.00497946,0.00909979
4366,0.00063333,0.00541339,0.00330434,0.00935106
4367,0.00063333,0.00612412,0.00594323,0.01270068
4368,0.00063333,0.02453034,0.00141505,0.02657872
4369,0.00063333,0.00919183,0.00192753,0.01175269
4370,0.00063333,0.00848389,0.0022029,0.01132012
4371,0.00063333,0.00303871,0.00100966,0.0046817
4372,0.00063333,0.00998985,0.01223831,0.02286149
4373,0.00063333,0.00492312,0.00241707,0.00797352
4374,0.00063333,0.01513615,0.00679226,0.02256174
4375,0.00063333,0.00963519,0.00712499,0.01739351
4376,0.00063333,0.01349552,0.00633333,0.02046218
4377,0.00063333,0.00348537,0.00397745,0.00809615
4378,0.00063333,0.00747004,0.00474999,0.01285336
4379,0.00063333,0.01075767,0.00244766,0.01383866
4380,0.00063333,0.00975932,0.00184722,0.01223987
4381,0.00063333,0.00409666,0.0021723,0.00690229
4382,0.00063333,0.00497635,0.00505978,0.01066946
4383,0.00063333,0.00376805,0.00419927,0.00860065
4384,0.00063333,0.01271491,0.00216848,0.01551672
4385,0.00063333,0.01925374,0.00203462,0.02192169
4386,0.00063333,0.00438317,0.00293719,0.00795369
4387,0.00063333,0.02226805,0.00141505,0.02431643
4388,0.00063333,0.0119929,0.00229468,0.01492091
4389,0.00063333,0.01014965,0.00596618,0.01674916
4390,0.00063333,0.01986207,0.0012812,0.0217766
