config_id,qprop_ok,V,rpm,Dbeta,T,Q,Pshaft,CT,CP,FOM,eff_aero,cl_avg,cd_avg
3975,True,0.0,4000.0,0.0,0.2523,0.005572,2.334,0.0224,0.006508,0.25752,0.64261,0.239,0.06351
3976,True,0.0,4000.0,0.0,0.6273,0.007088,2.969,0.06543,0.01013,0.82627,1.39756,0.6101,0.005503
3977,False,,,,,,,,,,,,
3978,True,0.0,4000.0,0.0,0.1585,0.003216,1.347,0.02329,0.007056,0.25202,0.63309,0.2504,0.07039
3979,True,0.0,4000.0,0.0,0.05988,0.000364,0.1523,0.01126,0.001085,0.55046,1.0664,0.1715,0.0112
3980,True,0.0,4000.0,0.0,0.1637,0.002012,0.8427,0.03281,0.006504,0.45693,0.94164,0.2505,0.03121
3981,True,0.0,4000.0,0.0,0.07302,0.002178,0.9121,0.006152,0.002383,0.10127,0.34483,0.0888,0.04286
3982,False,,,,,,,,,,,,
3983,True,0.0,4000.0,0.0,0.5103,0.006649,2.785,0.0504,0.008875,0.63756,1.17576,0.3064,0.01999
3984,True,0.0,4000.0,0.0,0.2723,0.003244,1.359,0.0269,0.00433,0.50929,1.01257,0.2779,0.02911
3985,True,0.0,4000.0,0.0,0.3657,0.004484,1.878,0.05066,0.009135,0.6242,1.15929,0.2568,0.0191
3986,True,0.0,4000.0,0.0,0.01981,0.001456,0.61,0.001585,0.001494,0.02112,0.12128,0.0095,0.01216
3987,False,,,,,,,,,,,,
3988,True,0.0,4000.0,0.0,0.07081,0.001144,0.4793,0.005666,0.001174,0.18167,0.50913,0.0708,0.01388
3989,True,0.0,4000.0,0.0,0.104,0.001975,0.8273,0.01725,0.005042,0.22481,0.58666,0.1162,0.03364
3990,True,0.0,4000.0,0.0,0.04929,0.004774,2.0,0.00644,0.009041,0.02858,0.14839,0.0384,0.0632
3991,False,,,,,,,,,,,,
3992,True,0.0,4000.0,0.0,0.06257,0.003204,1.342,0.006526,0.004577,0.05759,0.23673,0.0651,0.0525
3993,True,0.0,4000.0,0.0,0.3415,0.004653,1.949,0.04213,0.008201,0.52725,1.03597,0.4971,0.04189
3994,False,,,,,,,,,,,,
3995,True,0.0,4000.0,0.0,0.2401,0.002207,0.9244,0.03747,0.00522,0.69507,1.24519,0.2755,0.00884
3996,True,0.0,4000.0,0.0,0.06543,0.001815,0.7601,0.005236,0.001861,0.10175,0.34607,0.0772,0.03383
3997,False,,,,,,,,,,,,
3998,False,,,,,,,,,,,,
3999,True,0.0,4000.0,0.0,0.01729,0.001156,0.4843,0.003699,0.004054,0.02774,0.14549,0.0259,0.03464
4000,True,0.0,4000.0,0.0,0.05356,0.000319,0.1337,0.01224,0.001216,0.55696,1.07438,0.1081,0.005759
4001,True,0.0,4000.0,0.0,0.2042,0.003371,1.412,0.01813,0.003937,0.30994,0.72714,0.1614,0.0323
4002,True,0.0,4000.0,0.0,0.3541,0.003562,1.492,0.04627,0.006746,0.73776,1.29599,0.5305,0.01488
4003,True,0.0,4000.0,0.0,0.017,0.00141,0.5905,0.002654,0.003334,0.0205,0.11892,0.0322,0.05244
4004,False,,,,,,,,,,,,
4005,True,0.0,4000.0,0.0,0.7939,0.01333,5.585,0.07048,0.01557,0.60069,1.13033,0.5083,0.04044
4006,False,,,,,,,,,,,,
4007,False,,,,,,,,,,,,
4008,True,0.0,4000.0,0.0,0.3063,0.002668,1.118,0.04002,0.005053,0.79208,1.35908,0.4902,0.009894
4009,True,0.0,4000.0,0.0,0.1692,0.001842,0.7714,0.03181,0.005496,0.51621,1.02141,0.4619,0.03938
4010,True,0.0,4000.0,0.0,0.08007,0.002046,0.857,0.0125,0.004839,0.14438,0.43692,0.0802,0.03257
4011,True,0.0,4000.0,0.0,0.3212,0.00512,2.145,0.02442,0.004929,0.38721,0.84315,0.1828,0.02932
4012,True,0.0,4000.0,0.0,0.2299,0.002738,1.147,0.05254,0.01043,0.57735,1.10061,0.5112,0.04251
4013,True,0.0,4000.0,0.0,0.04302,0.004992,2.091,0.003442,0.005121,0.01972,0.11585,0.031,0.05434
4014,True,0.0,4000.0,0.0,0.1747,0.002553,1.069,0.03737,0.008951,0.40362,0.86685,0.3815,0.0642
4015,True,0.0,4000.0,0.0,0.2787,0.004003,1.677,0.02015,0.003618,0.3953,0.85499,0.199,0.02837
4016,False,,,,,,,,,,,,
4017,True,0.0,4000.0,0.0,0.14,0.00203,0.8504,0.0131,0.002534,0.29604,0.7048,0.0892,0.01585
4018,True,0.0,4000.0,0.0,0.3152,0.004065,1.703,0.0523,0.01038,0.57623,1.0991,0.3409,0.03009
4019,True,0.0,4000.0,0.0,0.02333,0.000475,0.1991,0.002877,0.000838,0.09216,0.3238,0.0215,0.006814
4020,True,0.0,4000.0,0.0,-0.158,0.004389,1.839,-0.01201,0.004225,,,-0.1554,0.06425
4021,True,0.0,4000.0,0.0,0.1883,0.001614,0.6762,0.03125,0.004121,0.67008,1.21576,0.1847,0.008204
4022,True,0.0,4000.0,0.0,0.6257,0.006657,2.788,0.05006,0.006829,0.82036,1.39076,0.4772,0.006321
4023,True,0.0,4000.0,0.0,0.2369,0.002664,1.116,0.02103,0.003112,0.49002,0.98661,0.2334,0.02296
4024,True,0.0,4000.0,0.0,0.02942,0.00117,0.49,0.005193,0.003227,0.058,0.2378,0.0625,0.04801
4025,True,0.0,4000.0,0.0,0.04674,0.000438,0.1837,0.005766,0.000773,0.28325,0.68475,0.0984,0.01104
4026,True,0.0,4000.0,0.0,0.2157,0.001701,0.7123,0.04614,0.005964,0.83104,1.40298,0.5323,0.007959
4027,True,0.0,4000.0,0.0,0.3953,0.00428,1.793,0.05165,0.008106,0.72411,1.27997,0.4208,0.01339
4028,True,0.0,4000.0,0.0,0.01864,0.001534,0.6425,0.003986,0.005379,0.0234,0.12984,0.0266,0.04453
4029,True,0.0,4000.0,0.0,0.556,0.007219,3.024,0.09815,0.01991,0.77213,1.33611,0.5614,0.008036
4030,True,0.0,4000.0,0.0,0.1679,0.001896,0.7941,0.02621,0.004484,0.47315,0.96388,0.3028,0.02946
4031,True,0.0,4000.0,0.0,0.2352,0.001968,0.8241,0.03457,0.004316,0.74463,1.3041,0.4744,0.01042
4032,True,0.0,4000.0,0.0,0.313,0.003125,1.309,0.06695,0.01096,0.79048,1.35689,0.9119,0.007552
4033,True,0.0,4000.0,0.0,0.2196,0.002887,1.209,0.03428,0.006828,0.46486,0.95246,0.1832,0.02091
4034,True,0.0,4000.0,0.0,0.02553,0.00048,0.2012,0.005117,0.001553,0.11787,0.38156,0.0354,0.01138
4035,True,0.0,4000.0,0.0,0.03395,0.001387,0.581,0.005634,0.003541,0.05971,0.24251,0.0559,0.04208
4036,False,,,,,,,,,,,,
4037,True,0.0,4000.0,0.0,0.02381,0.004845,2.029,0.002352,0.006467,0.00882,0.06776,0.0145,0.05177
4038,True,0.0,4000.0,0.0,0.0132,0.001202,0.5035,0.002331,0.003316,0.01696,0.10483,0.0353,0.06283
4039,True,0.0,4000.0,0.0,0.4701,0.008241,3.452,0.03575,0.007933,0.42602,0.89878,0.3816,0.05503
4040,True,0.0,4000.0,0.0,0.05372,0.003948,1.654,0.005029,0.004928,0.03618,0.17366,0.0453,0.05539
4041,True,0.0,4000.0,0.0,0.1968,0.001542,0.6457,0.04211,0.005406,0.79895,1.3671,0.6096,0.007873
4042,True,0.0,4000.0,0.0,0.2488,0.00305,1.278,0.03884,0.007214,0.53033,1.04031,0.3016,0.03045
4043,True,0.0,4000.0,0.0,0.2233,0.002469,1.034,0.04777,0.008657,0.60301,1.13304,0.3276,0.02204
4044,True,0.0,4000.0,0.0,0.2683,0.003692,1.546,0.0331,0.006506,0.46288,0.94977,0.2244,0.02626
4045,True,0.0,4000.0,0.0,0.04894,0.000311,0.1302,0.01047,0.00109,0.49136,0.98854,0.0996,0.006691
4046,True,0.0,4000.0,0.0,0.4939,0.007,2.932,0.1129,0.02666,0.71119,1.26509,0.7183,0.01584
4047,True,0.0,4000.0,0.0,-0.05373,0.003039,1.273,-0.00477,0.00355,,,-0.0634,0.06285
4048,True,0.0,4000.0,0.0,0.1811,0.001828,0.7658,0.03405,0.005456,0.57579,1.09867,0.3281,0.02479
4049,True,0.0,4000.0,0.0,0.05335,0.000779,0.3262,0.01141,0.002731,0.22322,0.58399,0.0659,0.01561
4050,True,0.0,4000.0,0.0,0.2036,0.002849,1.193,0.01716,0.003117,0.36048,0.80419,0.3093,0.047
4051,True,0.0,4000.0,0.0,0.07218,0.001453,0.6085,0.01447,0.004697,0.18527,0.51593,0.0822,0.02737
4052,True,0.0,4000.0,0.0,0.4122,0.004038,1.691,0.03858,0.00504,0.75214,1.31243,0.2716,0.008189
4053,True,0.0,4000.0,0.0,0.516,0.005182,2.171,0.05096,0.006917,0.83162,1.40373,0.5839,0.007719
4054,True,0.0,4000.0,0.0,0.1351,0.002418,1.013,0.02384,0.006669,0.27608,0.67287,0.1208,0.03538
4055,True,0.0,4000.0,0.0,0.2553,0.002105,0.8817,0.02522,0.00281,0.71263,1.26651,0.1649,0.006184
4056,False,,,,,,,,,,,,
4057,True,0.0,4000.0,0.0,-0.07522,0.002315,0.9696,-0.01106,0.005078,,,-0.2048,0.1217
4058,True,0.0,4000.0,0.0,-0.00726,0.001323,0.5541,-0.001281,0.003649,,,-0.016,0.05758
4059,True,0.0,4000.0,0.0,0.1425,0.001268,0.5311,0.02225,0.002999,0.55315,1.06991,0.1472,0.0112
4060,True,0.0,4000.0,0.0,0.05099,0.001836,0.7691,0.007494,0.004028,0.08054,0.29602,0.0819,0.05213
4061,True,0.0,4000.0,0.0,0.12,0.001345,0.5636,0.02566,0.004718,0.43583,0.91219,0.2887,0.03611
4062,True,0.0,4000.0,0.0,0.04305,0.001149,0.4814,0.00921,0.00403,0.10964,0.36368,0.0775,0.03771
4063,True,0.0,4000.0,0.0,0.263,0.002474,1.036,0.05273,0.007998,0.75688,1.31847,0.3255,0.009197
4064,True,0.0,4000.0,0.0,0.0854,0.000397,0.1661,0.01255,0.00087,0.80832,1.37689,0.0769,0.000309
4065,True,0.0,4000.0,0.0,0.3955,0.005245,2.197,0.05813,0.01151,0.60906,1.14029,0.5783,0.02833
4066,True,0.0,4000.0,0.0,0.2994,0.002819,1.181,0.02802,0.003518,0.66667,1.21135,0.1693,0.00486
4067,False,,,,,,,,,,,,
4068,True,0.0,4000.0,0.0,0.2644,0.002339,0.9799,0.05656,0.008204,0.81983,1.39046,0.6038,0.006635
4069,True,0.0,4000.0,0.0,0.2727,0.008385,3.512,0.03563,0.01588,0.21182,0.56396,0.2373,0.06477
4070,True,0.0,4000.0,0.0,0.0677,0.001198,0.5017,0.01273,0.003574,0.20088,0.54458,0.1223,0.03679
4071,True,0.0,4000.0,0.0,0.159,0.001701,0.7123,0.02202,0.003464,0.47181,0.96183,0.3204,0.0333
4072,True,0.0,4000.0,0.0,-0.1011,0.002154,0.9022,-0.01054,0.003077,,,-0.0894,0.03154
4073,True,0.0,4000.0,0.0,0.1762,0.002476,1.037,0.01838,0.003537,0.35217,0.79175,0.2377,0.03937
4074,True,0.0,4000.0,0.0,0.1717,0.001254,0.5253,0.03032,0.00346,0.7628,1.32539,0.2601,0.007406
4075,True,0.0,4000.0,0.0,0.1188,0.001476,0.6181,0.02542,0.005175,0.39145,0.84964,0.1506,0.02502
4076,True,0.0,4000.0,0.0,0.4755,0.005813,2.435,0.06213,0.01101,0.70343,1.25538,0.642,0.02601
4077,False,,,,,,,,,,,,
4078,True,0.0,4000.0,0.0,-0.1064,0.01074,4.5,-0.01766,0.02742,,,-0.175,0.3605
4079,True,0.0,4000.0,0.0,0.1822,0.001223,0.5125,0.03024,0.003123,0.84151,1.41536,0.279,0.005405
4080,True,0.0,4000.0,0.0,0.07821,0.002305,0.9655,0.01221,0.005451,0.12372,0.39421,0.0944,0.04742
4081,True,0.0,4000.0,0.0,0.05482,0.001869,0.7827,0.01173,0.006553,0.0969,0.33497,0.052,0.03293
4082,True,0.0,4000.0,0.0,0.4772,0.00763,3.196,0.09566,0.02467,0.59964,1.1288,0.4718,0.02538
4083,True,0.0,4000.0,0.0,0.1002,0.002374,0.9944,0.009895,0.003169,0.15536,0.45864,0.0661,0.02622
4084,True,0.0,4000.0,0.0,0.07302,0.001831,0.7669,0.0114,0.00433,0.14051,0.42912,0.1029,0.04417
4085,False,,,,,,,,,,,,
4086,True,0.0,4000.0,0.0,0.09341,0.000851,0.3565,0.01221,0.001612,0.41833,0.88812,0.1235,0.01
4087,False,,,,,,,,,,,,
4088,True,0.0,4000.0,0.0,0.2466,0.005241,2.195,0.02308,0.006541,0.26812,0.65989,0.218,0.05609
4089,True,0.0,4000.0,0.0,0.03119,0.003399,1.424,0.002255,0.003073,0.01743,0.10669,0.0225,0.04034
4090,True,0.0,4000.0,0.0,0.2146,0.002548,1.067,0.01717,0.002614,0.43055,0.90483,0.1751,0.01731
4091,True,0.0,4000.0,0.0,0.1047,0.001371,0.5745,0.02241,0.00481,0.34845,0.78646,0.1694,0.02919
4092,True,0.0,4000.0,0.0,0.2304,0.003532,1.48,0.01942,0.003865,0.34979,0.78853,0.4154,0.07056
4093,True,0.0,4000.0,0.0,0.6348,0.007526,3.152,0.06621,0.01075,0.7923,1.35931,1.0549,0.01252
4094,True,0.0,4000.0,0.0,0.079,0.000999,0.4184,0.006656,0.001093,0.24843,0.62729,0.0322,0.004944
4095,False,,,,,,,,,,,,
4096,True,0.0,4000.0,0.0,0.2025,0.00261,1.093,0.02977,0.005727,0.44852,0.93002,0.2751,0.03284
4097,True,0.0,4000.0,0.0,0.1334,0.001467,0.6147,0.01184,0.001714,0.37592,0.82669,0.2144,0.02976
4098,True,0.0,4000.0,0.0,0.05294,0.001006,0.4214,0.004956,0.001256,0.13892,0.42573,0.0461,0.01139
4099,True,0.0,4000.0,0.0,0.1783,0.003024,1.267,0.01427,0.003102,0.2746,0.67091,0.2145,0.04187
4100,True,0.0,4000.0,0.0,0.217,0.001708,0.7154,0.0383,0.004711,0.7958,1.36288,0.4564,0.008919
4101,True,0.0,4000.0,0.0,0.1483,0.002106,0.882,0.01546,0.003008,0.31971,0.74192,0.2014,0.03804
4102,True,0.0,4000.0,0.0,0.0353,0.000754,0.3157,0.007552,0.002643,0.12414,0.39506,0.043,0.01422
4103,True,0.0,4000.0,0.0,0.5159,0.006296,2.637,0.04347,0.006889,0.65779,1.20066,0.3866,0.02268
4104,True,0.0,4000.0,0.0,0.2379,0.00211,0.8838,0.02112,0.002465,0.62268,1.1574,0.2283,0.01114
4105,True,0.0,4000.0,0.0,0.2527,0.002399,1.005,0.05065,0.007757,0.73484,1.29256,0.4178,0.01432
4106,True,0.0,4000.0,0.0,0.2815,0.002325,0.9738,0.03473,0.004097,0.78975,1.35642,0.2328,0.005567
4107,True,0.0,4000.0,0.0,0.373,0.003901,1.634,0.07012,0.01164,0.79765,1.36523,0.6524,0.01031
4108,True,0.0,4000.0,0.0,0.3436,0.002905,1.217,0.03584,0.004151,0.81716,1.38761,0.4356,0.00555
4109,False,,,,,,,,,,,,
4110,False,,,,,,,,,,,,
4111,True,0.0,4000.0,0.0,0.07205,0.001938,0.8117,0.00998,0.003948,0.1263,0.39953,0.0891,0.04005
4112,True,0.0,4000.0,0.0,0.1045,0.001679,0.7034,0.02235,0.005888,0.28378,0.68543,0.2913,0.06914
4113,True,0.0,4000.0,0.0,-0.2665,0.002754,1.154,-0.03288,0.004853,,,-0.2554,0.03962
4114,True,0.0,4000.0,0.0,-0.2085,0.009561,4.005,-0.01508,0.008642,,,-0.1059,0.07919
4115,True,0.0,4000.0,0.0,0.06883,0.000829,0.3473,0.008491,0.001461,0.26774,0.65947,0.0793,0.01201
4116,True,0.0,4000.0,0.0,0.09747,0.002159,0.9043,0.01202,0.003804,0.17328,0.49326,0.1755,0.06241
4117,True,0.0,4000.0,0.0,0.55,0.008106,3.396,0.08585,0.01917,0.65596,1.19856,0.8682,0.03163
4118,True,0.0,4000.0,0.0,0.1961,0.001178,0.4933,0.01569,0.001208,0.81349,1.38328,0.1547,0.001181
4119,True,0.0,4000.0,0.0,0.1786,0.004222,1.768,0.01764,0.005635,0.20795,0.55706,0.1899,0.06077
4120,True,0.0,4000.0,0.0,0.4337,0.005852,2.451,0.0347,0.006003,0.5385,1.05055,0.2811,0.0235
4121,True,0.0,4000.0,0.0,0.0712,0.001544,0.6467,0.009304,0.002924,0.15347,0.45501,0.0766,0.02639
4122,True,0.0,4000.0,0.0,0.01767,0.00247,1.034,0.001489,0.002702,0.01063,0.07675,0.0201,0.04746
4123,True,0.0,4000.0,0.0,0.2678,0.002431,1.018,0.02507,0.003035,0.65426,1.19596,0.2082,0.009416
4124,True,0.0,4000.0,0.0,0.0271,0.002057,0.8618,0.003343,0.003626,0.02666,0.14164,0.0359,0.049
4125,True,0.0,4000.0,0.0,0.01819,0.002796,1.171,0.00252,0.005695,0.01111,0.07902,0.0229,0.06851
4126,True,0.0,4000.0,0.0,0.1809,0.004088,1.712,0.01308,0.003695,0.20249,0.54727,0.2198,0.06638
4127,True,0.0,4000.0,0.0,0.1286,0.003515,1.473,0.01341,0.005022,0.15459,0.45728,0.1089,0.04397
4128,False,,,,,,,,,,,,
4129,True,0.0,4000.0,0.0,0.06936,0.00285,1.194,0.00555,0.002924,0.0707,0.27142,0.0601,0.03846
4130,True,0.0,4000.0,0.0,-0.4009,0.004009,1.679,-0.03378,0.004387,,,-0.3648,0.04827
4131,True,0.0,4000.0,0.0,0.08334,0.001605,0.6721,0.006668,0.001646,0.16542,0.47831,0.0649,0.01769
4132,True,0.0,4000.0,0.0,0.2797,0.002698,1.13,0.02483,0.003152,0.62085,1.15501,0.2547,0.01606
4133,True,0.0,4000.0,0.0,0.2987,0.005415,2.268,0.0239,0.005555,0.33263,0.76198,0.1903,0.03711
4134,True,0.0,4000.0,0.0,0.166,0.004634,1.941,0.01554,0.005784,0.16746,0.48228,0.1723,0.06809
4135,True,0.0,4000.0,0.0,0.3574,0.004494,1.883,0.04409,0.00792,0.58429,1.10966,0.535,0.03813
4136,True,0.0,4000.0,0.0,0.2792,0.003361,1.408,0.03649,0.006364,0.54735,1.06256,0.2243,0.01879
4137,True,0.0,4000.0,0.0,0.4309,0.004613,1.932,0.06333,0.01012,0.78763,1.3536,0.3141,0.007095
4138,True,0.0,4000.0,0.0,0.3069,0.003483,1.459,0.06565,0.01222,0.68858,1.23743,0.2996,0.01401
4139,True,0.0,4000.0,0.0,0.02623,0.000331,0.1385,0.004932,0.000987,0.17549,0.49766,0.0356,0.006728
4140,True,0.0,4000.0,0.0,0.5614,0.008392,3.515,0.0473,0.009182,0.56019,1.07871,0.4675,0.04263
4141,True,0.0,4000.0,0.0,0.7911,0.01509,6.322,0.1034,0.02858,0.58141,1.10615,0.8031,0.07142
4142,True,0.0,4000.0,0.0,0.2117,0.002859,1.198,0.01982,0.003568,0.39076,0.84883,0.2999,0.04399
4143,True,0.0,4000.0,0.0,0.105,0.001011,0.4236,0.01743,0.002581,0.44541,0.92634,0.1375,0.0137
4144,True,0.0,4000.0,0.0,0.2861,0.003164,1.325,0.04466,0.007482,0.63075,1.16746,0.4224,0.02196
4145,True,0.0,4000.0,0.0,0.1439,0.002442,1.023,0.03289,0.009302,0.32056,0.74361,0.2825,0.0657
4146,True,0.0,4000.0,0.0,0.3061,0.004524,1.895,0.02328,0.004355,0.40776,0.87295,0.241,0.03362
4147,True,0.0,4000.0,0.0,-0.00621,0.001341,0.5615,-0.001329,0.004701,,,-0.0231,0.1037
4148,True,0.0,4000.0,0.0,0.05581,0.000945,0.3958,0.01049,0.00282,0.19059,0.52554,0.0771,0.02215
4149,True,0.0,4000.0,0.0,0.2289,0.002383,0.998,0.03364,0.005227,0.59034,1.11692,0.3546,0.02392
4150,True,0.0,4000.0,0.0,0.1335,0.001613,0.6754,0.02084,0.003814,0.39442,0.85371,0.3106,0.03905
4151,True,0.0,4000.0,0.0,0.08769,0.001373,0.5751,0.01146,0.0026,0.23587,0.60609,0.119,0.02686
4152,False,,,,,,,,,,,,
4153,True,0.0,4000.0,0.0,0.05726,0.003863,1.618,0.00536,0.004822,0.0407,0.18779,0.0565,0.06083
4154,False,,,,,,,,,,,,
4155,True,0.0,4000.0,0.0,0.1008,0.001485,0.6219,0.008945,0.001734,0.24406,0.61975,0.0933,0.0169
4156,True,0.0,4000.0,0.0,0.1882,0.001368,0.5731,0.02937,0.003236,0.77803,1.34245,0.3613,0.008134
4157,True,0.0,4000.0,0.0,0.1616,0.002823,1.183,0.01513,0.003524,0.26391,0.65335,0.1498,0.03254
4158,True,0.0,4000.0,0.0,0.2723,0.003792,1.588,0.03359,0.006683,0.46075,0.94674,0.3191,0.04251
4159,True,0.0,4000.0,0.0,0.08721,0.001226,0.5138,0.01447,0.003131,0.27796,0.6761,0.1518,0.03069
4160,True,0.0,4000.0,0.0,0.1077,0.001192,0.4995,0.02159,0.003855,0.41138,0.87815,0.161,0.02041
4161,True,0.0,4000.0,0.0,0.2904,0.002244,0.94,0.02578,0.002621,0.78958,1.35614,0.4783,0.009195
4162,False,,,,,,,,,,,,
4163,True,0.0,4000.0,0.0,0.02698,0.001459,0.611,0.005772,0.005116,0.04286,0.1944,0.0487,0.05178
4164,True,0.0,4000.0,0.0,0.02121,0.002241,0.9389,0.002095,0.002992,0.01603,0.1009,0.0275,0.05019
4165,True,0.0,4000.0,0.0,0.1835,0.00216,0.9048,0.01718,0.002696,0.41752,0.8869,0.1521,0.01699
4166,True,0.0,4000.0,0.0,0.1893,0.00317,1.328,0.01772,0.003956,0.29806,0.70842,0.2295,0.04544
4167,True,0.0,4000.0,0.0,0.07799,0.00192,0.8043,0.0108,0.003912,0.14354,0.435,0.1225,0.04789
4168,True,0.0,4000.0,0.0,0.1899,0.002131,0.8927,0.02791,0.004675,0.49871,0.99825,0.3253,0.03269
4169,True,0.0,4000.0,0.0,0.0953,0.000821,0.3441,0.00994,0.001174,0.42216,0.89318,0.1622,0.01278
4170,True,0.0,4000.0,0.0,0.5384,0.005047,2.114,0.04094,0.004858,0.85264,1.42728,0.7348,0.003817
4171,True,0.0,4000.0,0.0,0.1659,0.00115,0.4816,0.02752,0.002935,0.77806,1.34249,0.3159,0.006287
4172,True,0.0,4000.0,0.0,0.118,0.000974,0.4081,0.01958,0.002487,0.55079,1.06667,0.1753,0.01108
4173,True,0.0,4000.0,0.0,0.23,0.002655,1.112,0.03381,0.005825,0.53365,1.04435,0.4393,0.03606
4174,True,0.0,4000.0,0.0,0.08452,0.002822,1.182,0.01242,0.00619,0.11184,0.36841,0.1526,0.08478
4175,True,0.0,4000.0,0.0,0.7856,0.009531,3.992,0.05974,0.009175,0.79584,1.3631,0.6956,0.006502
4176,True,0.0,4000.0,0.0,0.08776,0.001153,0.4828,0.0129,0.002529,0.2897,0.69496,0.1347,0.02529
4177,True,0.0,4000.0,0.0,0.04372,0.002218,0.9291,0.004319,0.002961,0.04793,0.20946,0.0468,0.03974
4178,True,0.0,4000.0,0.0,0.1196,0.000767,0.3213,0.009096,0.000738,0.58736,1.11351,0.1448,0.006117
4179,True,0.0,4000.0,0.0,0.1132,0.001516,0.6351,0.009535,0.001659,0.28072,0.68039,0.1181,0.02024
4180,True,0.0,4000.0,0.0,0.3285,0.004402,1.844,0.05128,0.01041,0.55762,1.07559,0.323,0.02852
4181,True,0.0,4000.0,0.0,0.149,0.001223,0.5124,0.02473,0.003122,0.62244,1.15772,0.4415,0.01839
4182,True,0.0,4000.0,0.0,0.03494,0.001945,0.8148,0.002796,0.001995,0.03704,0.17643,0.0225,0.02059
4183,True,0.0,4000.0,0.0,0.1074,0.000717,0.3005,0.01578,0.001574,0.63013,1.16619,0.1388,0.006334
4184,True,0.0,4000.0,0.0,0.3394,0.002793,1.17,0.0286,0.003056,0.7911,1.3581,0.2702,0.005654
4185,True,0.0,4000.0,0.0,0.09154,0.002921,1.224,0.00662,0.00264,0.10195,0.34657,0.0931,0.04353
4186,True,0.0,4000.0,0.0,0.1148,0.002545,1.066,0.0159,0.005184,0.19341,0.53083,0.1687,0.05584
4187,False,,,,,,,,,,,,
4188,True,0.0,4000.0,0.0,0.06333,0.00147,0.616,0.01191,0.004389,0.14802,0.44429,0.1416,0.05746
4189,True,0.0,4000.0,0.0,0.1116,0.00067,0.2808,0.02236,0.002167,0.77188,1.33526,0.4141,0.00985
4190,True,0.0,4000.0,0.0,0.156,0.002662,1.115,0.01924,0.004692,0.28455,0.68649,0.1457,0.0332
4191,True,0.0,4000.0,0.0,0.09741,0.001164,0.4876,0.01349,0.002371,0.3305,0.75868,0.105,0.01499
4192,True,0.0,4000.0,0.0,0.07841,0.003659,1.533,0.006961,0.004274,0.06793,0.26431,0.0423,0.03056
4193,True,0.0,4000.0,0.0,0.06249,0.002082,0.872,0.01103,0.005742,0.10089,0.34398,0.065,0.038
4194,True,0.0,4000.0,0.0,0.3431,0.002742,1.149,0.02891,0.003001,0.81877,1.38954,0.3897,0.00619
4195,True,0.0,4000.0,0.0,0.3645,0.004287,1.796,0.03236,0.005008,0.58112,1.10552,0.2376,0.01706
4196,True,0.0,4000.0,0.0,0.1572,0.001838,0.77,0.0231,0.004033,0.43547,0.91172,0.1183,0.01459
4197,True,0.0,4000.0,0.0,0.03306,0.000374,0.1565,0.002646,0.000383,0.1775,0.50154,0.0493,0.007835
4198,True,0.0,4000.0,0.0,0.3731,0.004117,1.725,0.07982,0.01444,0.78066,1.34607,0.3727,0.005728
4199,True,0.0,4000.0,0.0,0.06402,0.003162,1.324,0.004868,0.003043,0.05582,0.23182,0.0498,0.03799
4200,False,,,,,,,,,,,,
4201,True,0.0,4000.0,0.0,0.1076,0.001616,0.6768,0.01785,0.004124,0.28919,0.69411,0.1818,0.04018
4202,True,0.0,4000.0,0.0,0.0141,0.001256,0.5263,0.002072,0.002756,0.01711,0.10541,0.0316,0.05374
4203,False,,,,,,,,,,,,
4204,True,0.0,4000.0,0.0,0.01746,0.000635,0.2661,0.002898,0.001622,0.04808,0.20993,0.0317,0.01954
4205,True,0.0,4000.0,0.0,0.2033,0.001729,0.7242,0.04076,0.005589,0.73586,1.29423,0.2571,0.008477
4206,True,0.0,4000.0,0.0,0.5391,0.006138,2.571,0.05046,0.007661,0.73992,1.29845,0.3015,0.00994
4207,True,0.0,4000.0,0.0,0.4229,0.004197,1.758,0.05217,0.007396,0.80553,1.37433,0.6122,0.00805
4208,True,0.0,4000.0,0.0,-0.05699,0.00227,0.9507,-0.008897,0.005368,,,-0.0635,0.04528
4209,True,0.0,4000.0,0.0,0.04794,0.000829,0.3473,0.008464,0.002287,0.17022,0.4876,0.1334,0.03946
4210,True,0.0,4000.0,0.0,0.4207,0.005111,2.141,0.08432,0.01652,0.74096,1.29994,0.4579,0.01218
4211,True,0.0,4000.0,0.0,0.08712,0.004178,1.75,0.009086,0.00597,0.07255,0.27609,0.0577,0.04461
4212,True,0.0,4000.0,0.0,0.4934,0.005652,2.368,0.07702,0.01337,0.79931,1.36725,0.9819,0.01212
4213,True,0.0,4000.0,0.0,0.1218,0.002,0.8377,0.02021,0.005105,0.28139,0.68166,0.2262,0.05289
4214,True,0.0,4000.0,0.0,0.7217,0.00972,4.071,0.05488,0.009356,0.68715,1.23601,0.4483,0.01997
4215,True,0.0,4000.0,0.0,0.06084,0.000412,0.1726,0.007505,0.000726,0.4477,0.92901,0.0817,0.005186
4216,True,0.0,4000.0,0.0,0.2266,0.002299,0.963,0.03139,0.004683,0.59374,1.12144,0.1833,0.01266
4217,True,0.0,4000.0,0.0,0.01352,0.005274,2.209,0.001139,0.005771,0.00333,0.0354,0.0136,0.09636
4218,False,,,,,,,,,,,,
4219,True,0.0,4000.0,0.0,0.6228,0.008549,3.581,0.04736,0.008229,0.62623,1.16193,0.3418,0.02038
